Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Avg_InterPurchase_Interval,First_Time_Buyer
4584,267,1,251.51999999999998,0,Lost Customers,72.0,1
4585,395,4,496.0,3,At Risk,78.33333333333333,0
4586,78,3,768.88,3,At Risk,294.0,0
4587,4,9,2859.74,2,Champions,55.25,0
4588,255,3,1422.8300000000002,3,At Risk,86.0,0
4589,61,1,384.06,1,Loyal Customers,72.0,1
4590,13,11,3490.5299999999997,2,Champions,42.8,0
4591,88,9,10350.53,2,Champions,68.75,0
4592,17,23,10923.16,2,Champions,32.0,0
4593,30,11,4888.75,2,Champions,64.1,0
4594,3,11,2521.4,2,Champions,73.0,0
4595,5,2,382.67,1,Loyal Customers,374.0,0
4596,7,6,1133.25,1,Loyal Customers,28.2,0
4597,219,2,344.0,0,Lost Customers,203.0,0
4598,421,1,1041.21,0,Lost Customers,72.0,1
4599,11,13,5476.5,2,Champions,54.083333333333336,0
4600,464,2,1950.9499999999998,3,At Risk,112.0,0
4601,30,9,2123.61,2,Champions,48.0,0
4602,288,3,702.0,3,At Risk,18.5,0
4603,150,5,402.0,3,At Risk,73.25,0
4604,23,2,484.82,1,Loyal Customers,50.0,0
4605,396,2,406.3,0,Lost Customers,11.0,0
4606,1,19,6640.8,2,Champions,34.166666666666664,0
4607,86,7,2571.55,3,At Risk,92.16666666666667,0
4608,402,4,828.21,3,At Risk,58.333333333333336,0
4609,46,4,2324.36,3,At Risk,125.33333333333333,0
4610,471,2,622.36,0,Lost Customers,118.0,0
4611,5,8,1635.27,2,Champions,90.85714285714286,0
4612,51,7,1120.1,3,At Risk,64.16666666666667,0
4613,429,1,81.36,0,Lost Customers,72.0,1
4614,551,1,242.06,0,Lost Customers,72.0,1
4615,18,1,195.36,1,Loyal Customers,72.0,1
4616,30,3,671.7,1,Loyal Customers,310.0,0
4617,725,1,360.61,0,Lost Customers,72.0,1
4618,8,3,583.4300000000001,1,Loyal Customers,28.5,0
4619,29,3,1838.6100000000001,1,Loyal Customers,78.0,0
4620,577,1,552.4,0,Lost Customers,72.0,1
4621,3,29,12576.99,2,Champions,26.77777777777778,0
4622,41,6,2287.7,3,At Risk,138.4,0
4623,11,11,3602.29,2,Champions,72.2,0
4624,542,2,935.62,0,Lost Customers,104.0,0
4625,442,6,1182.22,3,At Risk,28.8,0
4626,31,2,260.0,1,Loyal Customers,401.0,0
4627,417,3,800.18,3,At Risk,139.5,0
4628,45,3,95.85,1,Loyal Customers,55.5,0
4629,61,5,1349.67,3,At Risk,145.0,0
4630,185,3,175.82999999999998,0,Lost Customers,115.5,0
4631,79,9,1310.63,3,At Risk,81.0,0
4632,581,3,1593.83,3,At Risk,69.5,0
4633,111,7,2137.3,3,At Risk,91.83333333333333,0
4634,64,1,146.87,0,Lost Customers,72.0,1
4635,12,6,2773.85,2,Champions,113.4,0
4636,548,8,2984.32,3,At Risk,25.571428571428573,0
4637,86,4,1332.79,3,At Risk,103.33333333333333,0
4638,16,5,1276.42,1,Loyal Customers,123.75,0
4639,246,4,613.59,3,At Risk,163.0,0
4640,383,1,176.9,0,Lost Customers,72.0,1
4641,88,1,1267.32,1,Loyal Customers,72.0,1
4642,30,2,743.17,1,Loyal Customers,384.0,0
4643,604,1,1954.99,3,At Risk,72.0,1
4644,138,2,463.25,0,Lost Customers,412.0,0
4645,27,6,1655.2,1,Loyal Customers,114.2,0
4646,3,5,1036.58,1,Loyal Customers,60.5,0
4647,32,8,2593.65,2,Champions,99.14285714285714,0
4648,25,12,11962.3,2,Champions,70.2,0
4649,113,5,827.6800000000001,3,At Risk,78.5,0
4650,157,5,1906.07,3,At Risk,115.5,0
4651,85,6,2289.23,3,At Risk,128.8,0
4652,118,7,2071.68,3,At Risk,95.0,0
4653,3,19,9942.53,2,Champions,35.22222222222222,0
4654,96,11,4648.59,2,Champions,58.1,0
4655,194,4,706.49,3,At Risk,144.0,0
4656,28,1,399.09,1,Loyal Customers,72.0,1
4657,131,1,498.48,0,Lost Customers,72.0,1
4658,28,5,1356.33,1,Loyal Customers,53.75,0
4659,446,1,232.85,0,Lost Customers,72.0,1
4660,738,1,128.60000000000002,0,Lost Customers,72.0,1
4661,596,1,294.74,0,Lost Customers,72.0,1
4662,82,3,1179.89,3,At Risk,78.5,0
4663,30,9,4864.57,2,Champions,81.0,0
4664,266,1,234.24,0,Lost Customers,72.0,1
4665,74,11,5232.2300000000005,2,Champions,15.4,0
4666,314,6,889.75,3,At Risk,24.6,0
4667,21,13,3638.53,2,Champions,59.416666666666664,0
4668,59,3,855.45,1,Loyal Customers,133.5,0
4669,638,2,194.7,0,Lost Customers,0.0,0
4670,726,1,228.34,0,Lost Customers,72.0,1
4671,725,3,454.54,0,Lost Customers,3.0,0
4672,12,47,8987.68,2,Champions,12.782608695652174,0
4673,28,14,5517.2300000000005,2,Champions,54.07692307692308,0
4674,114,2,437.42,0,Lost Customers,296.0,0
4675,28,13,3793.71,2,Champions,54.083333333333336,0
4676,625,1,273.35,0,Lost Customers,72.0,1
4677,18,4,1446.09,1,Loyal Customers,30.333333333333332,0
4678,563,1,203.05,0,Lost Customers,72.0,1
4679,18,10,2236.63,2,Champions,78.11111111111111,0
4680,36,6,1242.75,1,Loyal Customers,139.2,0
4681,578,1,306.0,0,Lost Customers,72.0,1
4682,36,2,378.2,1,Loyal Customers,0.0,0
4683,78,1,118.80000000000001,0,Lost Customers,72.0,1
4684,22,7,957.53,1,Loyal Customers,83.5,0
4685,25,6,949.39,1,Loyal Customers,125.2,0
4686,33,6,4732.03,2,Champions,137.8,0
4687,109,9,4049.79,3,At Risk,69.5,0
4688,35,3,5001.21,3,At Risk,180.5,0
4689,123,28,7847.67,2,Champions,22.14814814814815,0
4690,7,6,2050.08,1,Loyal Customers,11.0,0
4691,738,1,221.53,0,Lost Customers,72.0,1
4692,28,4,1991.01,1,Loyal Customers,74.66666666666667,0
4693,386,1,128.45,0,Lost Customers,72.0,1
4694,4,13,3080.1800000000003,2,Champions,41.583333333333336,0
4695,3,19,7495.75,2,Champions,41.94117647058823,0
4696,50,11,5511.41,2,Champions,62.3,0
4697,593,1,235.88,0,Lost Customers,72.0,1
4698,322,2,402.20000000000005,0,Lost Customers,101.0,0
4699,23,7,2572.25,2,Champions,116.66666666666667,0
4700,15,11,3697.93,2,Champions,53.5,0
4701,2,9,1143.36,2,Champions,53.25,0
4702,382,3,591.0699999999999,0,Lost Customers,79.5,0
4703,533,1,582.17,0,Lost Customers,72.0,1
4704,18,2,971.74,1,Loyal Customers,72.0,1
4705,10,7,2507.05,2,Champions,89.5,0
4706,262,1,25.5,0,Lost Customers,72.0,1
4707,722,1,424.3,0,Lost Customers,72.0,1
4708,424,1,474.03,0,Lost Customers,72.0,1
4709,159,2,665.78,0,Lost Customers,147.0,0
4710,389,1,481.58,0,Lost Customers,72.0,1
4711,33,10,16052.72,2,Champions,71.0,0
4712,664,1,174.95,0,Lost Customers,72.0,1
4713,29,8,1291.71,1,Loyal Customers,66.42857142857143,0
4714,165,3,499.9,3,At Risk,222.0,0
4715,47,2,459.58,1,Loyal Customers,378.0,0
4716,503,1,197.57,0,Lost Customers,72.0,1
4717,574,6,2305.59,3,At Risk,24.2,0
4718,6,8,801.12,1,Loyal Customers,46.57142857142857,0
4719,8,7,2761.4900000000002,2,Champions,120.66666666666667,0
4720,648,1,389.78,0,Lost Customers,72.0,1
4721,288,1,116.19999999999999,0,Lost Customers,72.0,1
4722,318,1,157.02,0,Lost Customers,72.0,1
4723,3,2,606.91,1,Loyal Customers,56.0,0
4724,233,1,307.46,0,Lost Customers,72.0,1
4725,403,1,314.74,0,Lost Customers,72.0,1
4726,119,4,570.5,3,At Risk,126.33333333333333,0
4727,162,3,977.17,3,At Risk,205.0,0
4728,185,1,294.24,0,Lost Customers,72.0,1
4729,50,1,230.5,0,Lost Customers,72.0,1
4730,152,9,2016.43,3,At Risk,39.0,0
4731,429,5,1155.0300000000002,3,At Risk,76.0,0
4732,335,1,157.09,0,Lost Customers,72.0,1
4733,520,1,31.85,0,Lost Customers,72.0,1
4734,5,5,2463.17,1,Loyal Customers,17.25,0
4735,452,2,1220.9099999999999,3,At Risk,36.0,0
4736,16,12,14622.33,2,Champions,55.18181818181818,0
4737,107,3,625.3,3,At Risk,167.0,0
4738,16,10,1722.18,2,Champions,62.111111111111114,0
4739,662,1,231.68,0,Lost Customers,72.0,1
4740,416,6,1099.81,3,At Risk,51.8,0
4741,276,7,4417.27,3,At Risk,65.66666666666667,0
4742,16,25,19566.76,2,Champions,28.083333333333332,0
4743,247,1,454.12,0,Lost Customers,72.0,1
4744,418,4,727.58,3,At Risk,88.66666666666667,0
4745,239,4,1275.25,3,At Risk,148.0,0
4746,417,2,880.97,0,Lost Customers,98.0,0
4747,1,2,984.57,1,Loyal Customers,83.0,0
4748,513,4,3120.91,3,At Risk,48.333333333333336,0
4749,106,13,5852.64,2,Champions,46.916666666666664,0
4750,23,9,3199.95,2,Champions,83.875,0
4751,52,1,124.88,0,Lost Customers,72.0,1
4752,451,1,143.10000000000002,0,Lost Customers,72.0,1
4753,377,6,1357.95,3,At Risk,70.8,0
4754,735,1,231.90000000000003,0,Lost Customers,72.0,1
4755,195,4,2016.5,3,At Risk,76.66666666666667,0
4756,24,1,213.78,1,Loyal Customers,72.0,1
4757,75,1,329.34,0,Lost Customers,72.0,1
4758,18,7,892.46,1,Loyal Customers,119.5,0
4759,492,1,591.87,0,Lost Customers,72.0,1
4760,8,19,5151.9,2,Champions,40.0,0
4761,32,5,1980.0,1,Loyal Customers,152.0,0
4762,22,5,2099.59,1,Loyal Customers,155.25,0
4763,31,17,10209.16,2,Champions,43.5,0
4764,444,1,856.01,0,Lost Customers,72.0,1
4765,29,10,1715.46,2,Champions,34.25,0
4766,22,4,699.78,1,Loyal Customers,217.33333333333334,0
4767,33,7,2467.35,2,Champions,39.666666666666664,0
4768,284,6,1794.32,3,At Risk,88.4,0
4769,39,2,206.34,1,Loyal Customers,165.0,0
4770,380,3,867.11,3,At Risk,32.0,0
4771,499,1,400.2,0,Lost Customers,72.0,1
4772,58,3,1156.73,1,Loyal Customers,260.0,0
4773,374,2,178.68,0,Lost Customers,14.0,0
4774,289,2,384.59,0,Lost Customers,372.0,0
4775,79,3,956.5699999999999,3,At Risk,323.5,0
4776,5,8,3766.6,2,Champions,17.714285714285715,0
4777,218,1,59.9,0,Lost Customers,72.0,1
4778,44,4,1443.69,1,Loyal Customers,83.33333333333333,0
4779,202,3,902.3199999999999,3,At Risk,237.5,0
4780,505,1,119.5,0,Lost Customers,72.0,1
4781,731,1,432.96,0,Lost Customers,72.0,1
4782,178,6,1507.26,3,At Risk,76.4,0
4783,56,11,2236.77,2,Champions,62.5,0
4784,57,3,309.85,1,Loyal Customers,269.0,0
4785,423,2,321.3,0,Lost Customers,295.0,0
4786,8,6,3347.31,2,Champions,19.0,0
4787,569,2,198.41000000000003,0,Lost Customers,161.0,0
4788,592,3,229.46,0,Lost Customers,3.0,0
4789,47,2,144.0,1,Loyal Customers,13.0,0
4790,227,2,467.71,0,Lost Customers,299.0,0
4791,11,13,4592.93,2,Champions,59.583333333333336,0
4792,106,5,953.63,3,At Risk,157.5,0
4793,59,7,1726.57,3,At Risk,97.33333333333333,0
4794,28,15,4310.34,2,Champions,50.285714285714285,0
4795,536,1,75.28,0,Lost Customers,72.0,1
4796,36,9,2310.04,2,Champions,87.5,0
4797,274,3,812.5,3,At Risk,127.5,0
4798,655,1,562.98,0,Lost Customers,72.0,1
4799,428,1,327.75,0,Lost Customers,72.0,1
4800,30,1,1013.01,1,Loyal Customers,72.0,1
4801,24,3,692.22,1,Loyal Customers,173.0,0
4802,582,1,135.04000000000002,0,Lost Customers,72.0,1
4803,387,4,356.71,0,Lost Customers,88.0,0
4804,54,4,1143.1,3,At Risk,204.0,0
4805,421,1,160.65,0,Lost Customers,72.0,1
4806,36,10,5564.09,2,Champions,39.0,0
4807,175,9,5504.6900000000005,3,At Risk,46.125,0
4808,54,3,999.35,1,Loyal Customers,255.0,0
4809,53,1,204.24,0,Lost Customers,72.0,1
4810,652,1,292.62,0,Lost Customers,72.0,1
4811,396,1,111.15,0,Lost Customers,72.0,1
4812,649,3,595.7,0,Lost Customers,43.5,0
4813,393,1,251.72,0,Lost Customers,72.0,1
4814,27,13,3773.35,2,Champions,53.38461538461539,0
4815,253,3,794.41,3,At Risk,116.5,0
4816,40,13,4869.400000000001,2,Champions,56.583333333333336,0
4817,60,6,1059.1200000000001,3,At Risk,59.2,0
4818,464,1,186.15,0,Lost Customers,72.0,1
4819,554,1,63.6,0,Lost Customers,72.0,1
4820,234,2,210.1,0,Lost Customers,385.0,0
4821,4,18,3891.39,2,Champions,39.470588235294116,0
4822,32,2,259.13,1,Loyal Customers,384.0,0
4823,24,21,4457.31,2,Champions,32.9,0
4824,7,5,976.62,1,Loyal Customers,149.5,0
4825,65,6,1579.51,3,At Risk,126.4,0
4826,310,3,558.04,0,Lost Customers,32.0,0
4827,501,1,100.86,0,Lost Customers,72.0,1
4828,582,1,131.15,0,Lost Customers,72.0,1
4829,309,3,895.47,3,At Risk,178.0,0
4830,19,12,1878.93,2,Champions,60.81818181818182,0
4831,16,13,2820.03,2,Champions,51.333333333333336,0
4832,96,2,318.76,0,Lost Customers,46.0,0
4833,264,18,9388.49,2,Champions,27.176470588235293,0
4834,12,25,7064.8,2,Champions,29.5,0
4835,3,2,417.77,1,Loyal Customers,11.0,0
4836,35,3,560.86,1,Loyal Customers,344.5,0
4837,183,1,149.89000000000001,0,Lost Customers,72.0,1
4838,25,8,1562.98,2,Champions,75.0,0
4839,13,12,1929.26,2,Champions,56.81818181818182,0
4840,11,4,994.13,1,Loyal Customers,123.33333333333333,0
4841,3,32,7331.67,2,Champions,23.322580645161292,0
4842,313,4,1189.45,3,At Risk,71.0,0
4843,596,1,130.6,0,Lost Customers,72.0,1
4844,385,12,2736.64,3,At Risk,24.636363636363637,0
4845,108,5,2889.28,3,At Risk,143.75,0
4846,1,69,20203.58,2,Champions,10.382352941176471,0
4847,53,5,1826.04,3,At Risk,170.0,0
4848,205,2,371.63,0,Lost Customers,484.0,0
4849,547,2,38.92,0,Lost Customers,191.0,0
4850,15,1,280.09000000000003,1,Loyal Customers,72.0,1
4851,120,2,500.54,0,Lost Customers,361.0,0
4852,429,1,68.03,0,Lost Customers,72.0,1
4853,4,2,381.97,1,Loyal Customers,257.0,0
4854,363,3,798.98,3,At Risk,181.0,0
4855,117,2,348.91,0,Lost Customers,69.0,0
4856,18,1,178.26,1,Loyal Customers,72.0,1
4857,5,3,469.48,1,Loyal Customers,198.0,0
4858,41,4,781.7,1,Loyal Customers,134.66666666666666,0
4859,107,5,498.93,3,At Risk,122.75,0
4860,436,2,189.78,0,Lost Customers,0.0,0
4861,397,2,417.3,0,Lost Customers,268.0,0
4862,148,6,1452.39,3,At Risk,101.0,0
4863,411,1,120.95,0,Lost Customers,72.0,1
4864,510,1,221.59,0,Lost Customers,72.0,1
4865,52,11,2488.76,2,Champions,66.9,0
4866,208,1,63.440000000000005,0,Lost Customers,72.0,1
4867,424,1,268.28,0,Lost Customers,72.0,1
4868,139,2,550.01,0,Lost Customers,41.0,0
4869,2,5,501.71999999999997,1,Loyal Customers,159.0,0
4870,127,2,317.2,0,Lost Customers,0.0,0
4871,108,11,1733.8899999999999,3,At Risk,62.1,0
4872,386,1,491.81,0,Lost Customers,72.0,1
4873,469,2,601.4499999999999,0,Lost Customers,262.0,0
4874,736,1,204.3,0,Lost Customers,72.0,1
4875,42,4,2148.63,3,At Risk,73.33333333333333,0
4876,424,1,141.12,0,Lost Customers,72.0,1
4877,35,2,573.22,1,Loyal Customers,360.0,0
4878,383,1,114.1,0,Lost Customers,72.0,1
4879,402,1,502.49,0,Lost Customers,72.0,1
4880,228,2,1065.3500000000001,3,At Risk,95.0,0
4881,241,2,271.24,0,Lost Customers,323.0,0
4882,58,1,187.82999999999998,0,Lost Customers,72.0,1
4883,438,1,118.85999999999999,0,Lost Customers,72.0,1
4884,374,6,797.8499999999999,3,At Risk,59.2,0
4885,130,5,2308.54,3,At Risk,104.0,0
4886,379,1,188.46,0,Lost Customers,72.0,1
4887,60,8,2788.06,3,At Risk,54.57142857142857,0
4888,628,2,407.94,0,Lost Customers,34.0,0
4889,22,3,389.18,1,Loyal Customers,189.0,0
4890,26,21,3826.86,2,Champions,35.1,0
4891,9,11,2468.43,2,Champions,38.0,0
4892,32,9,2041.8,2,Champions,75.625,0
4893,4,8,1487.96,2,Champions,102.71428571428571,0
4894,308,1,550.8000000000001,0,Lost Customers,72.0,1
4895,472,2,271.75,0,Lost Customers,107.0,0
4896,8,17,3750.63,2,Champions,45.0,0
4897,669,2,467.78999999999996,0,Lost Customers,0.0,0
4898,29,3,547.0,1,Loyal Customers,17.5,0
4899,730,1,338.13,0,Lost Customers,72.0,1
4900,17,1,128.18,1,Loyal Customers,72.0,1
4901,101,5,954.26,3,At Risk,134.75,0
4902,12,6,993.23,1,Loyal Customers,93.2,0
4903,391,2,393.64,0,Lost Customers,90.0,0
4904,21,2,294.39,1,Loyal Customers,603.0,0
4905,15,5,1135.63,1,Loyal Customers,72.25,0
4906,361,1,250.04,0,Lost Customers,72.0,1
4907,534,1,111.5,0,Lost Customers,72.0,1
4908,649,1,2135.46,3,At Risk,72.0,1
4909,11,21,9782.35,2,Champions,20.263157894736842,0
4910,395,11,3999.8900000000003,3,At Risk,29.0,0
4911,393,2,4511.76,3,At Risk,59.0,0
4912,95,3,320.39,0,Lost Customers,288.5,0
4913,387,2,1025.1,3,At Risk,147.0,0
4914,78,6,3566.56,3,At Risk,118.6,0
4915,139,3,644.3,3,At Risk,10.0,0
4916,31,1,2328.84,1,Loyal Customers,72.0,1
4917,25,17,4904.43,2,Champions,44.0,0
4918,2,43,9599.58,2,Champions,9.928571428571429,0
4919,420,1,124.45,0,Lost Customers,72.0,1
4920,46,3,2600.34,3,At Risk,21.0,0
4921,725,1,157.32999999999998,0,Lost Customers,72.0,1
4922,669,1,29.1,0,Lost Customers,72.0,1
4923,100,6,2444.85,3,At Risk,116.6,0
4924,8,6,1665.21,1,Loyal Customers,113.4,0
4925,376,5,922.59,3,At Risk,89.75,0
4926,15,12,1551.04,2,Champions,61.72727272727273,0
4927,18,12,2171.07,2,Champions,63.54545454545455,0
4928,280,3,609.5699999999999,3,At Risk,180.0,0
4929,408,2,312.35,0,Lost Customers,121.0,0
4930,410,2,152.35,0,Lost Customers,152.0,0
4931,673,1,104.7,0,Lost Customers,72.0,1
4932,14,5,998.53,1,Loyal Customers,180.0,0
4933,23,4,423.8,1,Loyal Customers,207.66666666666666,0
4934,124,1,175.2,0,Lost Customers,72.0,1
4935,528,5,838.27,3,At Risk,31.5,0
4936,86,1,494.25,0,Lost Customers,72.0,1
4937,302,3,635.15,3,At Risk,51.5,0
4938,384,2,497.04,0,Lost Customers,300.0,0
4939,472,1,81.12,0,Lost Customers,72.0,1
4940,151,4,1981.06,3,At Risk,52.333333333333336,0
4941,17,17,11889.33,2,Champions,38.4375,0
4942,94,3,302.36,0,Lost Customers,207.0,0
4943,30,18,19617.95,2,Champions,41.8,0
4944,157,5,1272.21,3,At Risk,95.5,0
4945,380,4,1227.54,3,At Risk,96.0,0
4946,355,6,1259.94,3,At Risk,75.8,0
4947,46,2,457.36,1,Loyal Customers,682.0,0
4948,15,10,1586.6299999999999,2,Champions,72.1,0
4949,4,26,4998.61,2,Champions,23.44,0
4950,86,1,228.96,0,Lost Customers,72.0,1
4951,15,9,2442.29,2,Champions,77.75,0
4952,179,5,772.41,3,At Risk,112.25,0
4953,8,7,1893.701,2,Champions,110.83333333333333,0
4954,36,12,1988.23,2,Champions,62.54545454545455,0
4955,696,1,36.25,0,Lost Customers,72.0,1
4956,129,4,3242.0,3,At Risk,164.66666666666666,0
4957,51,4,3133.96,3,At Risk,125.66666666666667,0
4958,386,1,273.31,0,Lost Customers,72.0,1
4959,312,5,946.47,3,At Risk,93.75,0
4960,24,2,384.39,1,Loyal Customers,0.0,0
4961,303,5,861.01,3,At Risk,87.25,0
4962,11,2,284.46,1,Loyal Customers,636.0,0
4963,17,6,1200.51,1,Loyal Customers,83.0,0
4964,49,5,871.79,1,Loyal Customers,156.5,0
4965,239,7,1024.04,3,At Risk,76.66666666666667,0
4966,395,3,920.46,3,At Risk,3.0,0
4967,1,28,11972.92,2,Champions,26.59259259259259,0
4968,13,15,8184.49,2,Champions,46.92857142857143,0
4969,432,2,1077.24,3,At Risk,23.0,0
4970,238,1,167.55,0,Lost Customers,72.0,1
4971,23,14,2758.29,2,Champions,53.46153846153846,0
4972,456,1,979.1999999999999,0,Lost Customers,72.0,1
4973,73,4,446.18,1,Loyal Customers,32.0,0
4974,17,6,655.37,1,Loyal Customers,142.6,0
4975,41,28,4347.31,2,Champions,25.25925925925926,0
4976,40,7,1167.5,3,At Risk,101.0,0
4977,219,3,727.11,3,At Risk,87.5,0
4978,199,4,660.55,3,At Risk,77.0,0
4979,71,4,453.64,1,Loyal Customers,150.0,0
4980,24,78,17644.27,2,Champions,8.779220779220779,0
4981,374,1,10.95,0,Lost Customers,72.0,1
4982,11,1,389.71999999999997,1,Loyal Customers,72.0,1
4983,434,3,645.0,3,At Risk,49.5,0
4984,9,38,36398.65,2,Champions,14.135135135135135,0
4985,65,8,902.28,3,At Risk,71.71428571428571,0
4986,4,2,304.09,1,Loyal Customers,449.0,0
4987,19,3,507.55,1,Loyal Customers,223.5,0
4988,15,1,256.11,1,Loyal Customers,72.0,1
4989,8,7,2812.77,2,Champions,62.5,0
4990,20,2,746.81,1,Loyal Customers,13.0,0
4991,78,11,2675.37,3,At Risk,64.6,0
4992,1,61,57215.33,2,Champions,11.816666666666666,0
4993,421,1,149.3,0,Lost Customers,72.0,1
4994,164,2,508.8,0,Lost Customers,0.0,0
4995,307,3,585.92,3,At Risk,71.5,0
4996,411,2,381.15,0,Lost Customers,77.0,0
4997,219,1,203.86999999999998,0,Lost Customers,72.0,1
4998,508,1,97.5,0,Lost Customers,72.0,1
4999,39,14,8409.6,2,Champions,36.18181818181818,0
5000,22,3,1198.28,1,Loyal Customers,197.0,0
5001,115,3,653.38,3,At Risk,69.5,0
5002,126,8,4623.28,3,At Risk,84.71428571428571,0
5003,541,1,114.85,0,Lost Customers,72.0,1
5004,5,23,4635.5599999999995,2,Champions,32.18181818181818,0
5005,36,2,382.87,1,Loyal Customers,414.0,0
5006,4,23,47781.12,2,Champions,31.09090909090909,0
5007,1,3,1031.41,1,Loyal Customers,74.0,0
5008,333,13,4186.95,3,At Risk,35.72727272727273,0
5009,412,1,552.9,0,Lost Customers,72.0,1
5010,163,3,316.09000000000003,0,Lost Customers,174.5,0
5011,185,10,7793.51,3,At Risk,60.111111111111114,0
5012,16,5,1214.72,1,Loyal Customers,49.25,0
5013,12,5,1425.38,1,Loyal Customers,180.5,0
5014,3,16,4220.22,2,Champions,48.46666666666667,0
5015,405,2,560.14,0,Lost Customers,165.0,0
5016,44,6,2249.52,3,At Risk,138.0,0
5017,80,1,507.84,0,Lost Customers,72.0,1
5018,30,22,17298.45,2,Champions,34.5,0
5019,549,1,164.18,0,Lost Customers,72.0,1
5020,42,3,670.0600000000001,1,Loyal Customers,172.0,0
5021,11,18,6126.25,2,Champions,39.05882352941177,0
5022,50,6,953.58,3,At Risk,87.25,0
5023,386,3,1059.41,3,At Risk,174.0,0
5024,16,11,3594.76,2,Champions,51.4,0
5025,46,3,1118.95,1,Loyal Customers,173.0,0
5026,19,2,759.17,1,Loyal Customers,41.0,0
5027,8,13,8077.77,2,Champions,54.166666666666664,0
5028,72,1,100.8,0,Lost Customers,72.0,1
5029,1,45,31466.760000000002,2,Champions,17.238095238095237,0
5030,128,5,1357.46,3,At Risk,74.75,0
5031,33,4,622.57,1,Loyal Customers,148.33333333333334,0
5032,313,1,403.3,0,Lost Customers,72.0,1
5033,18,9,1728.99,2,Champions,89.375,0
5034,88,2,569.96,1,Loyal Customers,297.0,0
5035,2,7,2373.82,2,Champions,13.333333333333334,0
5036,411,1,331.35,0,Lost Customers,72.0,1
5037,2,5,534.06,1,Loyal Customers,182.25,0
5038,530,1,369.68,0,Lost Customers,72.0,1
5039,254,5,1422.77,3,At Risk,96.5,0
5040,656,1,325.74,0,Lost Customers,72.0,1
5041,157,4,323.58,0,Lost Customers,130.33333333333334,0
5042,732,1,293.35,0,Lost Customers,72.0,1
5043,37,15,4620.3,2,Champions,44.142857142857146,0
5044,220,1,534.24,0,Lost Customers,72.0,1
5045,148,3,2940.04,3,At Risk,12.5,0
5046,177,2,120.9,0,Lost Customers,133.0,0
5047,40,2,541.53,1,Loyal Customers,31.0,0
5048,497,46,14523.67,2,Champions,3.1136363636363638,0
5049,2,13,4868.15,2,Champions,60.166666666666664,0
5050,8,51,244784.25,2,Champions,8.3,0
5051,1,7,1721.4,2,Champions,20.4,0
5052,18,2,486.71999999999997,1,Loyal Customers,46.0,0
5053,192,10,1547.94,3,At Risk,55.333333333333336,0
5054,204,1,131.7,0,Lost Customers,72.0,1
5055,365,2,975.5600000000001,3,At Risk,90.0,0
5056,127,14,5984.8099999999995,2,Champions,42.785714285714285,0
5057,15,2,529.58,1,Loyal Customers,366.0,0
5058,43,2,657.3,1,Loyal Customers,16.0,0
5059,94,16,2157.9700000000003,2,Champions,38.93333333333333,0
5060,23,3,735.82,1,Loyal Customers,3.0,0
5061,60,2,675.69,1,Loyal Customers,223.0,0
5062,16,7,2535.26,2,Champions,95.0,0
5063,158,3,907.14,3,At Risk,230.0,0
5064,426,7,2542.79,3,At Risk,51.333333333333336,0
5065,10,2,763.28,1,Loyal Customers,68.0,0
5066,395,1,102.6,0,Lost Customers,72.0,1
5067,10,3,194.8,1,Loyal Customers,182.0,0
5068,16,17,5051.25,2,Champions,43.8125,0
5069,45,11,2626.47,2,Champions,45.8,0
5070,475,1,321.65000000000003,0,Lost Customers,72.0,1
5071,191,4,922.35,3,At Risk,145.33333333333334,0
5072,409,2,607.0,0,Lost Customers,47.0,0
5073,600,1,1047.0,0,Lost Customers,72.0,1
5074,79,1,194.37,0,Lost Customers,72.0,1
5075,396,2,489.86,0,Lost Customers,341.0,0
5076,613,2,1144.3,3,At Risk,34.0,0
5077,408,2,1272.8,3,At Risk,225.0,0
5078,633,1,389.26000000000005,0,Lost Customers,72.0,1
5079,78,2,882.23,1,Loyal Customers,366.0,0
5080,4,4,1255.59,1,Loyal Customers,29.666666666666668,0
5081,487,2,775.64,0,Lost Customers,91.0,0
5082,65,4,591.73,1,Loyal Customers,115.66666666666667,0
5083,576,2,209.57,0,Lost Customers,47.0,0
5084,261,1,396.87,0,Lost Customers,72.0,1
5085,728,1,160.55,0,Lost Customers,72.0,1
5086,641,1,336.5,0,Lost Customers,72.0,1
5087,59,2,376.64,1,Loyal Customers,153.0,0
5088,1,9,2750.5,2,Champions,70.625,0
5089,1,17,5653.67,2,Champions,36.3125,0
5090,248,3,1122.42,3,At Risk,135.0,0
5091,385,1,100.91000000000001,0,Lost Customers,72.0,1
5092,502,1,54.699999999999996,0,Lost Customers,72.0,1
5093,8,3,806.72,1,Loyal Customers,191.5,0
5094,359,4,1412.89,3,At Risk,111.33333333333333,0
5095,390,2,287.25,0,Lost Customers,220.0,0
5096,76,1,272.22,0,Lost Customers,72.0,1
5097,290,2,1341.39,3,At Risk,271.0,0
5098,17,3,1138.0,1,Loyal Customers,6.0,0
5099,221,2,288.6,0,Lost Customers,0.0,0
5100,9,4,689.1,1,Loyal Customers,6.0,0
5101,3,2,558.96,1,Loyal Customers,35.0,0
5102,206,18,9490.17,2,Champions,26.88235294117647,0
5103,162,5,2435.48,3,At Risk,110.5,0
5104,76,1,302.2,0,Lost Customers,72.0,1
