Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group,Total_Score
4416,103,4,762.16,3,4,3,343,10
4417,143,6,2123.88,3,4,4,344,11
4418,99,2,288.42,3,2,2,322,7
4419,23,9,1727.43,4,5,4,454,13
4420,192,2,842.0400000000001,2,2,3,223,7
4421,5,2,547.07,5,2,2,522,9
4422,361,4,2392.0,2,4,4,244,10
4423,8,10,1652.18,5,5,4,554,14
4424,14,36,11924.85,5,5,5,555,15
4425,454,2,406.02,1,2,2,122,5
4426,103,4,417.06,3,4,2,342,9
4427,3,13,2560.7,5,5,4,554,14
4428,11,11,3349.57,5,5,5,555,15
4429,465,2,182.59,1,2,1,121,4
4430,96,1,497.61,3,2,2,322,7
4431,382,1,113.35,2,2,1,221,5
4432,686,1,181.39,1,2,1,121,4
4433,227,7,2243.09,2,4,4,244,10
4434,16,3,686.24,5,3,3,533,11
4435,39,5,1826.89,4,4,4,444,12
4436,51,1,341.7,4,2,2,422,8
4437,393,5,392.13,2,4,2,242,8
4438,93,2,128.5,3,2,1,321,6
4439,157,2,513.32,3,2,2,322,7
4440,39,4,1207.5,4,4,3,443,11
4441,565,1,91.8,1,2,1,121,4
4442,184,5,417.61,3,4,2,342,9
4443,1,6,2409.04,5,4,4,544,13
4444,228,2,898.96,2,3,3,233,8
4445,128,6,1456.66,3,4,4,344,11
4446,40,4,782.37,4,4,3,443,11
4447,31,11,3170.98,4,5,5,455,14
4448,197,4,1159.61,2,4,3,243,9
4449,9,44,21758.25,5,5,5,555,15
4450,603,2,139.85,1,3,1,131,5
4451,37,12,4006.06,4,5,5,455,14
4452,101,3,1264.19,3,3,4,334,10
4453,43,35,19571.43,4,5,5,455,14
4454,563,2,614.34,1,3,3,133,7
4455,618,1,253.88,1,2,1,121,4
4456,50,3,842.41,4,3,3,433,10
4457,43,2,614.89,4,3,3,433,10
4458,53,4,1411.62,4,4,4,444,12
4459,187,1,124.57,3,2,1,321,6
4460,334,1,332.41,2,2,2,222,6
4461,4,3,342.45,5,3,2,532,10
4462,10,2,144.91000000000003,5,3,1,531,9
4463,417,2,1408.96,1,3,4,134,8
4464,24,2,328.4,4,3,2,432,9
4465,15,3,358.49,5,3,2,532,10
4466,443,1,352.8,1,2,2,122,5
4467,369,10,4292.59,2,5,5,255,12
4468,145,7,1932.41,3,4,4,344,11
4469,453,3,1610.62,1,3,4,134,8
4470,60,5,946.59,3,4,3,343,10
4471,547,4,662.33,1,4,3,143,8
4472,31,3,834.27,4,3,3,433,10
4473,434,2,409.25,1,3,2,132,6
4474,402,1,130.95,2,2,1,221,5
4475,141,3,207.73999999999998,3,3,1,331,7
4476,690,1,76.74000000000001,1,2,1,121,4
4477,394,3,384.56,2,3,2,232,7
4478,23,4,817.12,4,4,3,443,11
4479,469,1,450.15999999999997,1,2,2,122,5
4480,22,6,2812.34,4,4,4,444,12
4481,77,6,1213.13,3,4,3,343,10
4482,5,12,14617.39,5,5,5,555,15
4483,379,1,209.89000000000001,2,2,1,221,5
4484,67,11,4234.53,3,5,5,355,13
4485,404,1,136.01,2,2,1,221,5
4486,12,6,846.62,5,4,3,543,12
4487,84,1,13.3,3,2,1,321,6
4488,31,8,1813.21,4,5,4,454,13
4489,67,1,432.0,3,2,2,322,7
4490,67,3,705.12,3,3,3,333,9
4491,187,19,2246.06,3,5,4,354,12
4492,38,4,1070.97,4,4,3,443,11
4493,15,4,684.6,5,4,3,543,12
4494,456,1,134.0,1,2,1,121,4
4495,35,3,658.17,4,3,3,433,10
4496,401,3,434.2,2,3,2,232,7
4497,195,6,2526.65,2,4,4,244,10
4498,477,3,285.41,1,3,1,131,5
4499,2,11,1727.94,5,5,4,554,14
4500,1,7,754.75,5,4,3,543,12
4501,367,2,249.89000000000001,2,3,1,231,6
4502,502,3,1306.96,1,3,4,134,8
4503,65,5,1102.9,3,4,3,343,10
4504,555,1,103.95,1,2,1,121,4
4505,299,2,289.78,2,3,2,232,7
4506,26,5,885.21,4,4,3,443,11
4507,8,8,1695.77,5,5,4,554,14
4508,17,3,887.11,5,3,3,533,11
4509,729,1,204.26,1,2,1,121,4
4510,116,1,1706.88,3,2,4,324,9
4511,29,3,1041.75,4,3,3,433,10
4512,4,21,4675.36,5,5,5,555,15
4513,5,17,4706.77,5,5,5,555,15
4514,82,7,1410.92,3,4,4,344,11
4515,29,9,1470.89,4,5,4,454,13
4516,722,1,252.59,1,2,1,121,4
4517,72,1,379.14,3,2,2,322,7
4518,4,8,1508.96,5,5,4,554,14
4519,636,2,255.25,1,3,1,131,5
4520,29,15,4460.51,4,5,5,455,14
4521,290,3,423.90999999999997,2,3,2,232,7
4522,36,1,183.76,4,2,1,421,7
4523,9,11,1543.18,5,5,4,554,14
4524,24,4,902.02,4,4,3,443,11
4525,277,2,1851.88,2,3,4,234,9
4526,50,16,3206.54,4,5,5,455,14
4527,156,24,4909.66,3,5,5,355,13
4528,411,1,355.45,1,2,2,122,5
4529,61,3,409.21,3,3,2,332,8
4530,573,1,611.08,1,2,3,123,6
4531,12,32,13157.130000000001,5,5,5,555,15
4532,21,3,829.89,4,3,3,433,10
4533,540,1,125.65,1,2,1,121,4
4534,371,5,1169.6100000000001,2,4,3,243,9
4535,116,3,543.05,3,3,2,332,8
4536,80,29,3897.5299999999997,3,5,5,355,13
4537,4,7,1295.39,5,4,4,544,13
4538,26,3,378.89,4,3,2,432,9
4539,5,23,5032.22,5,5,5,555,15
4540,53,3,412.55,4,3,2,432,9
4541,1,9,3099.3,5,5,5,555,15
4542,55,6,2083.14,4,4,4,444,12
4543,382,3,530.86,2,3,2,232,7
4544,26,2,548.29,4,3,2,432,9
4545,499,1,196.25,1,2,1,121,4
4546,9,9,6995.360000000001,5,5,5,555,15
4547,489,3,433.85,1,3,2,132,6
4548,52,8,6427.66,4,5,5,455,14
4549,612,1,33.0,1,2,1,121,4
4550,13,9,1904.99,5,5,4,554,14
4551,212,5,1299.49,2,4,4,244,10
4552,610,1,101.36,1,2,1,121,4
4553,22,33,8548.16,4,5,5,455,14
4554,383,5,1222.04,2,4,4,244,10
4555,236,5,955.21,2,4,3,243,9
4556,139,7,868.77,3,4,3,343,10
4557,4,6,1286.27,5,4,4,544,13
4558,57,10,3541.77,4,5,5,455,14
4559,135,3,1277.75,3,3,4,334,10
4560,109,5,795.83,3,4,3,343,10
4561,30,1,20.8,4,2,1,421,7
4562,1,20,6081.88,5,5,5,555,15
4563,185,6,1120.31,3,4,3,343,10
4564,18,1,308.74,5,2,2,522,9
4565,239,2,416.64,2,3,2,232,7
4566,435,1,778.49,1,2,3,123,6
4567,87,1,117.35000000000001,3,2,1,321,6
4568,39,8,1990.88,4,5,4,454,13
4569,116,3,794.56,3,3,3,333,9
4570,410,1,251.04,2,2,1,221,5
4571,187,1,110.55000000000001,3,2,1,321,6
4572,733,2,207.85,1,3,1,131,5
4573,227,1,201.19,2,2,1,221,5
4574,8,7,2154.97,5,4,4,544,13
4575,189,1,319.02,3,2,2,322,7
4576,4,2,439.43,5,3,2,532,10
4577,39,3,650.41,4,3,3,433,10
4578,626,1,71.4,1,2,1,121,4
4579,38,1,357.21,4,2,2,422,8
4580,383,2,749.0,2,3,3,233,8
4581,386,1,127.0,2,2,1,221,5
4582,523,2,365.5,1,3,2,132,6
4583,423,3,926.12,1,3,3,133,7
4584,267,1,251.51999999999998,2,2,1,221,5
4585,395,4,496.0,2,4,2,242,8
4586,78,3,768.88,3,3,3,333,9
4587,4,9,2859.74,5,5,4,554,14
4588,255,3,1422.8300000000002,2,3,4,234,9
4589,61,1,384.06,3,2,2,322,7
4590,13,11,3490.5299999999997,5,5,5,555,15
4591,88,9,10350.53,3,5,5,355,13
4592,17,23,10923.16,5,5,5,555,15
4593,30,11,4888.75,4,5,5,455,14
4594,3,11,2521.4,5,5,4,554,14
4595,5,2,382.67,5,3,2,532,10
4596,7,6,1133.25,5,4,3,543,12
4597,219,2,344.0,2,3,2,232,7
4598,421,1,1041.21,1,2,3,123,6
4599,11,13,5476.5,5,5,5,555,15
4600,464,2,1950.9499999999998,1,3,4,134,8
4601,30,9,2123.61,4,5,4,454,13
4602,288,3,702.0,2,3,3,233,8
4603,150,5,402.0,3,4,2,342,9
4604,23,2,484.82,4,3,2,432,9
4605,396,2,406.3,2,3,2,232,7
4606,1,19,6640.8,5,5,5,555,15
4607,86,7,2571.55,3,4,4,344,11
4608,402,4,828.21,2,4,3,243,9
4609,46,4,2324.36,4,4,4,444,12
4610,471,2,622.36,1,3,3,133,7
4611,5,8,1635.27,5,5,4,554,14
4612,51,7,1120.1,4,4,3,443,11
4613,429,1,81.36,1,2,1,121,4
4614,551,1,242.06,1,2,1,121,4
4615,18,1,195.36,5,2,1,521,8
4616,30,3,671.7,4,3,3,433,10
4617,725,1,360.61,1,2,2,122,5
4618,8,3,583.4300000000001,5,3,2,532,10
4619,29,3,1838.6100000000001,4,3,4,434,11
4620,577,1,552.4,1,2,2,122,5
4621,3,29,12576.99,5,5,5,555,15
4622,41,6,2287.7,4,4,4,444,12
4623,11,11,3602.29,5,5,5,555,15
4624,542,2,935.62,1,3,3,133,7
4625,442,6,1182.22,1,4,3,143,8
4626,31,2,260.0,4,3,1,431,8
4627,417,3,800.18,1,3,3,133,7
4628,45,3,95.85,4,3,1,431,8
4629,61,5,1349.67,3,4,4,344,11
4630,185,3,175.82999999999998,3,3,1,331,7
4631,79,9,1310.63,3,5,4,354,12
4632,581,3,1593.83,1,3,4,134,8
4633,111,7,2137.3,3,4,4,344,11
4634,64,1,146.87,3,2,1,321,6
4635,12,6,2773.85,5,4,4,544,13
4636,548,8,2984.32,1,5,5,155,11
4637,86,4,1332.79,3,4,4,344,11
4638,16,5,1276.42,5,4,4,544,13
4639,246,4,613.59,2,4,3,243,9
4640,383,1,176.9,2,2,1,221,5
4641,88,1,1267.32,3,2,4,324,9
4642,30,2,743.17,4,3,3,433,10
4643,604,1,1954.99,1,2,4,124,7
4644,138,2,463.25,3,3,2,332,8
4645,27,6,1655.2,4,4,4,444,12
4646,3,5,1036.58,5,4,3,543,12
4647,32,8,2593.65,4,5,4,454,13
4648,25,12,11962.3,4,5,5,455,14
4649,113,5,827.6800000000001,3,4,3,343,10
4650,157,5,1906.07,3,4,4,344,11
4651,85,6,2289.23,3,4,4,344,11
4652,118,7,2071.68,3,4,4,344,11
4653,3,19,9942.53,5,5,5,555,15
4654,96,11,4648.59,3,5,5,355,13
4655,194,4,706.49,2,4,3,243,9
4656,28,1,399.09,4,2,2,422,8
4657,131,1,498.48,3,2,2,322,7
4658,28,5,1356.33,4,4,4,444,12
4659,446,1,232.85,1,2,1,121,4
4660,738,1,128.60000000000002,1,2,1,121,4
4661,596,1,294.74,1,2,2,122,5
4662,82,3,1179.89,3,3,3,333,9
4663,30,9,4864.57,4,5,5,455,14
4664,266,1,234.24,2,2,1,221,5
4665,74,11,5232.2300000000005,3,5,5,355,13
4666,314,6,889.75,2,4,3,243,9
4667,21,13,3638.53,4,5,5,455,14
4668,59,3,855.45,4,3,3,433,10
4669,638,2,194.7,1,3,1,131,5
4670,726,1,228.34,1,2,1,121,4
4671,725,3,454.54,1,3,2,132,6
4672,12,47,8987.68,5,5,5,555,15
4673,28,14,5517.2300000000005,4,5,5,455,14
4674,114,2,437.42,3,3,2,332,8
4675,28,13,3793.71,4,5,5,455,14
4676,625,1,273.35,1,2,1,121,4
4677,18,4,1446.09,5,4,4,544,13
4678,563,1,203.05,1,2,1,121,4
4679,18,10,2236.63,5,5,4,554,14
4680,36,6,1242.75,4,4,4,444,12
4681,578,1,306.0,1,2,2,122,5
4682,36,2,378.2,4,3,2,432,9
4683,78,1,118.80000000000001,3,2,1,321,6
4684,22,7,957.53,4,4,3,443,11
4685,25,6,949.39,4,4,3,443,11
4686,33,6,4732.03,4,4,5,445,13
4687,109,9,4049.79,3,5,5,355,13
4688,35,3,5001.21,4,3,5,435,12
4689,123,28,7847.67,3,5,5,355,13
4690,7,6,2050.08,5,4,4,544,13
4691,738,1,221.53,1,2,1,121,4
4692,28,4,1991.01,4,4,4,444,12
4693,386,1,128.45,2,2,1,221,5
4694,4,13,3080.1800000000003,5,5,5,555,15
4695,3,19,7495.75,5,5,5,555,15
4696,50,11,5511.41,4,5,5,455,14
4697,593,1,235.88,1,2,1,121,4
4698,322,2,402.20000000000005,2,3,2,232,7
4699,23,7,2572.25,4,4,4,444,12
4700,15,11,3697.93,5,5,5,555,15
4701,2,9,1143.36,5,5,3,553,13
4702,382,3,591.0699999999999,2,3,2,232,7
4703,533,1,582.17,1,2,2,122,5
4704,18,2,971.74,5,3,3,533,11
4705,10,7,2507.05,5,4,4,544,13
4706,262,1,25.5,2,2,1,221,5
4707,722,1,424.3,1,2,2,122,5
4708,424,1,474.03,1,2,2,122,5
4709,159,2,665.78,3,3,3,333,9
4710,389,1,481.58,2,2,2,222,6
4711,33,10,16052.72,4,5,5,455,14
4712,664,1,174.95,1,2,1,121,4
4713,29,8,1291.71,4,5,4,454,13
4714,165,3,499.9,3,3,2,332,8
4715,47,2,459.58,4,3,2,432,9
4716,503,1,197.57,1,2,1,121,4
4717,574,6,2305.59,1,4,4,144,9
4718,6,8,801.12,5,5,3,553,13
4719,8,7,2761.4900000000002,5,4,4,544,13
4720,648,1,389.78,1,2,2,122,5
4721,288,1,116.19999999999999,2,2,1,221,5
4722,318,1,157.02,2,2,1,221,5
4723,3,2,606.91,5,3,2,532,10
4724,233,1,307.46,2,2,2,222,6
4725,403,1,314.74,2,2,2,222,6
4726,119,4,570.5,3,4,2,342,9
4727,162,3,977.17,3,3,3,333,9
4728,185,1,294.24,3,2,2,322,7
4729,50,1,230.5,4,2,1,421,7
4730,152,9,2016.43,3,5,4,354,12
4731,429,5,1155.0300000000002,1,4,3,143,8
4732,335,1,157.09,2,2,1,221,5
4733,520,1,31.85,1,2,1,121,4
4734,5,5,2463.17,5,4,4,544,13
4735,452,2,1220.9099999999999,1,3,4,134,8
4736,16,12,14622.33,5,5,5,555,15
4737,107,3,625.3,3,3,3,333,9
4738,16,10,1722.18,5,5,4,554,14
4739,662,1,231.68,1,2,1,121,4
4740,416,6,1099.81,1,4,3,143,8
4741,276,7,4417.27,2,4,5,245,11
4742,16,25,19566.76,5,5,5,555,15
4743,247,1,454.12,2,2,2,222,6
4744,418,4,727.58,1,4,3,143,8
4745,239,4,1275.25,2,4,4,244,10
4746,417,2,880.97,1,3,3,133,7
4747,1,2,984.57,5,3,3,533,11
4748,513,4,3120.91,1,4,5,145,10
4749,106,13,5852.64,3,5,5,355,13
4750,23,9,3199.95,4,5,5,455,14
4751,52,1,124.88,4,2,1,421,7
4752,451,1,143.10000000000002,1,2,1,121,4
4753,377,6,1357.95,2,4,4,244,10
4754,735,1,231.90000000000003,1,2,1,121,4
4755,195,4,2016.5,2,4,4,244,10
4756,24,1,213.78,4,2,1,421,7
4757,75,1,329.34,3,2,2,322,7
4758,18,7,892.46,5,4,3,543,12
4759,492,1,591.87,1,2,2,122,5
4760,8,19,5151.9,5,5,5,555,15
4761,32,5,1980.0,4,4,4,444,12
4762,22,5,2099.59,4,4,4,444,12
4763,31,17,10209.16,4,5,5,455,14
4764,444,1,856.01,1,2,3,123,6
4765,29,10,1715.46,4,5,4,454,13
4766,22,4,699.78,4,4,3,443,11
4767,33,7,2467.35,4,4,4,444,12
4768,284,6,1794.32,2,4,4,244,10
4769,39,2,206.34,4,3,1,431,8
4770,380,3,867.11,2,3,3,233,8
4771,499,1,400.2,1,2,2,122,5
4772,58,3,1156.73,4,3,3,433,10
4773,374,2,178.68,2,3,1,231,6
4774,289,2,384.59,2,3,2,232,7
4775,79,3,956.5699999999999,3,3,3,333,9
4776,5,8,3766.6,5,5,5,555,15
4777,218,1,59.9,2,2,1,221,5
4778,44,4,1443.69,4,4,4,444,12
4779,202,3,902.3199999999999,2,3,3,233,8
4780,505,1,119.5,1,2,1,121,4
4781,731,1,432.96,1,2,2,122,5
4782,178,6,1507.26,3,4,4,344,11
4783,56,11,2236.77,4,5,4,454,13
4784,57,3,309.85,4,3,2,432,9
4785,423,2,321.3,1,3,2,132,6
4786,8,6,3347.31,5,4,5,545,14
4787,569,2,198.41000000000003,1,3,1,131,5
4788,592,3,229.46,1,3,1,131,5
4789,47,2,144.0,4,3,1,431,8
4790,227,2,467.71,2,3,2,232,7
4791,11,13,4592.93,5,5,5,555,15
4792,106,5,953.63,3,4,3,343,10
4793,59,7,1726.57,4,4,4,444,12
4794,28,15,4310.34,4,5,5,455,14
4795,536,1,75.28,1,2,1,121,4
4796,36,9,2310.04,4,5,4,454,13
4797,274,3,812.5,2,3,3,233,8
4798,655,1,562.98,1,2,2,122,5
4799,428,1,327.75,1,2,2,122,5
4800,30,1,1013.01,4,2,3,423,9
4801,24,3,692.22,4,3,3,433,10
4802,582,1,135.04000000000002,1,2,1,121,4
4803,387,4,356.71,2,4,2,242,8
4804,54,4,1143.1,4,4,3,443,11
4805,421,1,160.65,1,2,1,121,4
4806,36,10,5564.09,4,5,5,455,14
4807,175,9,5504.6900000000005,3,5,5,355,13
4808,54,3,999.35,4,3,3,433,10
4809,53,1,204.24,4,2,1,421,7
4810,652,1,292.62,1,2,2,122,5
4811,396,1,111.15,2,2,1,221,5
4812,649,3,595.7,1,3,2,132,6
4813,393,1,251.72,2,2,1,221,5
4814,27,13,3773.35,4,5,5,455,14
4815,253,3,794.41,2,3,3,233,8
4816,40,13,4869.400000000001,4,5,5,455,14
4817,60,6,1059.1200000000001,3,4,3,343,10
4818,464,1,186.15,1,2,1,121,4
4819,554,1,63.6,1,2,1,121,4
4820,234,2,210.1,2,3,1,231,6
4821,4,18,3891.39,5,5,5,555,15
4822,32,2,259.13,4,3,1,431,8
4823,24,21,4457.31,4,5,5,455,14
4824,7,5,976.62,5,4,3,543,12
4825,65,6,1579.51,3,4,4,344,11
4826,310,3,558.04,2,3,2,232,7
4827,501,1,100.86,1,2,1,121,4
4828,582,1,131.15,1,2,1,121,4
4829,309,3,895.47,2,3,3,233,8
4830,19,12,1878.93,5,5,4,554,14
4831,16,13,2820.03,5,5,4,554,14
4832,96,2,318.76,3,3,2,332,8
4833,264,18,9388.49,2,5,5,255,12
4834,12,25,7064.8,5,5,5,555,15
4835,3,2,417.77,5,3,2,532,10
4836,35,3,560.86,4,3,2,432,9
4837,183,1,149.89000000000001,3,2,1,321,6
4838,25,8,1562.98,4,5,4,454,13
4839,13,12,1929.26,5,5,4,554,14
4840,11,4,994.13,5,4,3,543,12
4841,3,32,7331.67,5,5,5,555,15
4842,313,4,1189.45,2,4,3,243,9
4843,596,1,130.6,1,2,1,121,4
4844,385,12,2736.64,2,5,4,254,11
4845,108,5,2889.28,3,4,4,344,11
4846,1,69,20203.58,5,5,5,555,15
4847,53,5,1826.04,4,4,4,444,12
4848,205,2,371.63,2,3,2,232,7
4849,547,2,38.92,1,3,1,131,5
4850,15,1,280.09000000000003,5,2,1,521,8
4851,120,2,500.54,3,3,2,332,8
4852,429,1,68.03,1,2,1,121,4
4853,4,2,381.97,5,3,2,532,10
4854,363,3,798.98,2,3,3,233,8
4855,117,2,348.91,3,3,2,332,8
4856,18,1,178.26,5,2,1,521,8
4857,5,3,469.48,5,3,2,532,10
4858,41,4,781.7,4,4,3,443,11
4859,107,5,498.93,3,4,2,342,9
4860,436,2,189.78,1,3,1,131,5
4861,397,2,417.3,2,3,2,232,7
4862,148,6,1452.39,3,4,4,344,11
4863,411,1,120.95,1,2,1,121,4
4864,510,1,221.59,1,2,1,121,4
4865,52,11,2488.76,4,5,4,454,13
4866,208,1,63.440000000000005,2,2,1,221,5
4867,424,1,268.28,1,2,1,121,4
4868,139,2,550.01,3,3,2,332,8
4869,2,5,501.71999999999997,5,4,2,542,11
4870,127,2,317.2,3,3,2,332,8
4871,108,11,1733.8899999999999,3,5,4,354,12
4872,386,1,491.81,2,2,2,222,6
4873,469,2,601.4499999999999,1,3,2,132,6
4874,736,1,204.3,1,2,1,121,4
4875,42,4,2148.63,4,4,4,444,12
4876,424,1,141.12,1,2,1,121,4
4877,35,2,573.22,4,3,2,432,9
4878,383,1,114.1,2,2,1,221,5
4879,402,1,502.49,2,2,2,222,6
4880,228,2,1065.3500000000001,2,3,3,233,8
4881,241,2,271.24,2,3,1,231,6
4882,58,1,187.82999999999998,4,2,1,421,7
4883,438,1,118.85999999999999,1,2,1,121,4
4884,374,6,797.8499999999999,2,4,3,243,9
4885,130,5,2308.54,3,4,4,344,11
4886,379,1,188.46,2,2,1,221,5
4887,60,8,2788.06,3,5,4,354,12
4888,628,2,407.94,1,3,2,132,6
4889,22,3,389.18,4,3,2,432,9
4890,26,21,3826.86,4,5,5,455,14
4891,9,11,2468.43,5,5,4,554,14
4892,32,9,2041.8,4,5,4,454,13
4893,4,8,1487.96,5,5,4,554,14
4894,308,1,550.8000000000001,2,2,2,222,6
4895,472,2,271.75,1,3,1,131,5
4896,8,17,3750.63,5,5,5,555,15
4897,669,2,467.78999999999996,1,3,2,132,6
4898,29,3,547.0,4,3,2,432,9
4899,730,1,338.13,1,2,2,122,5
4900,17,1,128.18,5,2,1,521,8
4901,101,5,954.26,3,4,3,343,10
4902,12,6,993.23,5,4,3,543,12
4903,391,2,393.64,2,3,2,232,7
4904,21,2,294.39,4,3,2,432,9
4905,15,5,1135.63,5,4,3,543,12
4906,361,1,250.04,2,2,1,221,5
4907,534,1,111.5,1,2,1,121,4
4908,649,1,2135.46,1,2,4,124,7
4909,11,21,9782.35,5,5,5,555,15
4910,395,11,3999.8900000000003,2,5,5,255,12
4911,393,2,4511.76,2,3,5,235,10
4912,95,3,320.39,3,3,2,332,8
4913,387,2,1025.1,2,3,3,233,8
4914,78,6,3566.56,3,4,5,345,12
4915,139,3,644.3,3,3,3,333,9
4916,31,1,2328.84,4,2,4,424,10
4917,25,17,4904.43,4,5,5,455,14
4918,2,43,9599.58,5,5,5,555,15
4919,420,1,124.45,1,2,1,121,4
4920,46,3,2600.34,4,3,4,434,11
4921,725,1,157.32999999999998,1,2,1,121,4
4922,669,1,29.1,1,2,1,121,4
4923,100,6,2444.85,3,4,4,344,11
4924,8,6,1665.21,5,4,4,544,13
4925,376,5,922.59,2,4,3,243,9
4926,15,12,1551.04,5,5,4,554,14
4927,18,12,2171.07,5,5,4,554,14
4928,280,3,609.5699999999999,2,3,3,233,8
4929,408,2,312.35,2,3,2,232,7
4930,410,2,152.35,2,3,1,231,6
4931,673,1,104.7,1,2,1,121,4
4932,14,5,998.53,5,4,3,543,12
4933,23,4,423.8,4,4,2,442,10
4934,124,1,175.2,3,2,1,321,6
4935,528,5,838.27,1,4,3,143,8
4936,86,1,494.25,3,2,2,322,7
4937,302,3,635.15,2,3,3,233,8
4938,384,2,497.04,2,3,2,232,7
4939,472,1,81.12,1,2,1,121,4
4940,151,4,1981.06,3,4,4,344,11
4941,17,17,11889.33,5,5,5,555,15
4942,94,3,302.36,3,3,2,332,8
4943,30,18,19617.95,4,5,5,455,14
4944,157,5,1272.21,3,4,4,344,11
4945,380,4,1227.54,2,4,4,244,10
4946,355,6,1259.94,2,4,4,244,10
4947,46,2,457.36,4,3,2,432,9
4948,15,10,1586.6299999999999,5,5,4,554,14
4949,4,26,4998.61,5,5,5,555,15
4950,86,1,228.96,3,2,1,321,6
4951,15,9,2442.29,5,5,4,554,14
4952,179,5,772.41,3,4,3,343,10
4953,8,7,1893.701,5,4,4,544,13
4954,36,12,1988.23,4,5,4,454,13
4955,696,1,36.25,1,2,1,121,4
4956,129,4,3242.0,3,4,5,345,12
4957,51,4,3133.96,4,4,5,445,13
4958,386,1,273.31,2,2,1,221,5
4959,312,5,946.47,2,4,3,243,9
4960,24,2,384.39,4,3,2,432,9
4961,303,5,861.01,2,4,3,243,9
4962,11,2,284.46,5,3,1,531,9
4963,17,6,1200.51,5,4,3,543,12
4964,49,5,871.79,4,4,3,443,11
4965,239,7,1024.04,2,4,3,243,9
4966,395,3,920.46,2,3,3,233,8
4967,1,28,11972.92,5,5,5,555,15
4968,13,15,8184.49,5,5,5,555,15
4969,432,2,1077.24,1,3,3,133,7
4970,238,1,167.55,2,2,1,221,5
4971,23,14,2758.29,4,5,4,454,13
4972,456,1,979.1999999999999,1,2,3,123,6
4973,73,4,446.18,3,4,2,342,9
4974,17,6,655.37,5,4,3,543,12
4975,41,28,4347.31,4,5,5,455,14
4976,40,7,1167.5,4,4,3,443,11
4977,219,3,727.11,2,3,3,233,8
4978,199,4,660.55,2,4,3,243,9
4979,71,4,453.64,3,4,2,342,9
4980,24,78,17644.27,4,5,5,455,14
4981,374,1,10.95,2,2,1,221,5
4982,11,1,389.71999999999997,5,2,2,522,9
4983,434,3,645.0,1,3,3,133,7
4984,9,38,36398.65,5,5,5,555,15
4985,65,8,902.28,3,5,3,353,11
4986,4,2,304.09,5,3,2,532,10
4987,19,3,507.55,5,3,2,532,10
4988,15,1,256.11,5,2,1,521,8
4989,8,7,2812.77,5,4,4,544,13
4990,20,2,746.81,4,3,3,433,10
4991,78,11,2675.37,3,5,4,354,12
4992,1,61,57215.33,5,5,5,555,15
4993,421,1,149.3,1,2,1,121,4
4994,164,2,508.8,3,3,2,332,8
4995,307,3,585.92,2,3,2,232,7
4996,411,2,381.15,1,3,2,132,6
4997,219,1,203.86999999999998,2,2,1,221,5
4998,508,1,97.5,1,2,1,121,4
4999,39,14,8409.6,4,5,5,455,14
5000,22,3,1198.28,4,3,3,433,10
5001,115,3,653.38,3,3,3,333,9
5002,126,8,4623.28,3,5,5,355,13
5003,541,1,114.85,1,2,1,121,4
5004,5,23,4635.5599999999995,5,5,5,555,15
5005,36,2,382.87,4,3,2,432,9
5006,4,23,47781.12,5,5,5,555,15
5007,1,3,1031.41,5,3,3,533,11
5008,333,13,4186.95,2,5,5,255,12
5009,412,1,552.9,1,2,2,122,5
5010,163,3,316.09000000000003,3,3,2,332,8
5011,185,10,7793.51,3,5,5,355,13
5012,16,5,1214.72,5,4,3,543,12
5013,12,5,1425.38,5,4,4,544,13
5014,3,16,4220.22,5,5,5,555,15
5015,405,2,560.14,2,3,2,232,7
5016,44,6,2249.52,4,4,4,444,12
5017,80,1,507.84,3,2,2,322,7
5018,30,22,17298.45,4,5,5,455,14
5019,549,1,164.18,1,2,1,121,4
5020,42,3,670.0600000000001,4,3,3,433,10
5021,11,18,6126.25,5,5,5,555,15
5022,50,6,953.58,4,4,3,443,11
5023,386,3,1059.41,2,3,3,233,8
5024,16,11,3594.76,5,5,5,555,15
5025,46,3,1118.95,4,3,3,433,10
5026,19,2,759.17,5,3,3,533,11
5027,8,13,8077.77,5,5,5,555,15
5028,72,1,100.8,3,2,1,321,6
5029,1,45,31466.760000000002,5,5,5,555,15
5030,128,5,1357.46,3,4,4,344,11
5031,33,4,622.57,4,4,3,443,11
5032,313,1,403.3,2,2,2,222,6
5033,18,9,1728.99,5,5,4,554,14
5034,88,2,569.96,3,3,2,332,8
5035,2,7,2373.82,5,4,4,544,13
5036,411,1,331.35,1,2,2,122,5
5037,2,5,534.06,5,4,2,542,11
5038,530,1,369.68,1,2,2,122,5
5039,254,5,1422.77,2,4,4,244,10
5040,656,1,325.74,1,2,2,122,5
5041,157,4,323.58,3,4,2,342,9
5042,732,1,293.35,1,2,2,122,5
5043,37,15,4620.3,4,5,5,455,14
5044,220,1,534.24,2,2,2,222,6
5045,148,3,2940.04,3,3,5,335,11
5046,177,2,120.9,3,3,1,331,7
5047,40,2,541.53,4,3,2,432,9
5048,497,46,14523.67,1,5,5,155,11
5049,2,13,4868.15,5,5,5,555,15
5050,8,51,244784.25,5,5,5,555,15
5051,1,7,1721.4,5,4,4,544,13
5052,18,2,486.71999999999997,5,3,2,532,10
5053,192,10,1547.94,2,5,4,254,11
5054,204,1,131.7,2,2,1,221,5
