antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.056443760404560735,0.024311335867072903,0.011904387976254044,0.21090706733444628,8.67525620507334,1.0,0.010532164759458177,1.2364686385379902,0.9376543676153871,0.1729014598540146,0.1912451567049791,0.35028557501089236
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG CARS BLUE'}),0.024311335867072903,0.056443760404560735,0.011904387976254044,0.48966408268733846,8.67525620507334,1.0,0.010532164759458177,1.8488924796123287,0.906774529284558,0.1729014598540146,0.45913566579616494,0.35028557501089236
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021892766278229732,0.06272575933662092,0.011904387976254044,0.5437589670014347,8.668830361754969,1.0,0.010531147587472915,2.054340080950865,0.9044449867226569,0.16371490280777537,0.5132256780303175,0.36677182200847896
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.02738951534378239,0.04774319188365738,0.011276188083048026,0.411697247706422,8.623161365282472,1.0,0.009968525196389445,1.6186509486889877,0.9089283569777542,0.17658632562715199,0.38220157915457853,0.3239407291163689
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.04774319188365738,0.02738951534378239,0.011276188083048026,0.2361842105263158,8.623161365282472,1.0,0.009968525196389445,1.2733573959323434,0.9283559248545752,0.17658632562715199,0.2146745264177722,0.3239407291163689
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03131576467632,0.053836730847755754,0.014448597543738418,0.46138415245737213,8.570062579804759,1.0,0.01276265914956772,1.7566569447761404,0.9118706648621214,0.20435362061306092,0.4307368874874799,0.36488110773393695
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.053836730847755754,0.03131576467632,0.014448597543738418,0.26837806301050177,8.570062579804759,1.0,0.01276265914956772,1.3240229500357157,0.9335753844022118,0.20435362061306092,0.24472608275179458,0.36488110773393695
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02280365612337846,0.06272575933662092,0.01209284794421585,0.5303030303030303,8.454310253258674,1.0,0.010662471298225751,1.9954870930252586,0.9022927122698908,0.16467065868263475,0.4988692217076935,0.36154610703934686
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.049564971573954834,0.0554386405754311,0.023117756069981468,0.4664131812420786,8.41314246527142,1.0,0.020369941425761526,1.7702111937909382,0.9270895148694531,0.2823168392788646,0.4350956521416619,0.4417051741904444
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.0554386405754311,0.049564971573954834,0.023117756069981468,0.4169971671388102,8.413142465271418,1.0,0.020369941425761526,1.6302408407890863,0.9328545367928566,0.2823168392788646,0.38659370138465576,0.4417051741904444
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03049910481515218,0.053836730847755754,0.013569117693249992,0.4449021627188466,8.26391490926483,1.0,0.011927145596219152,1.7044982084356755,0.906643802001963,0.19174434087882825,0.41331707182152905,0.3484720848600067
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.053836730847755754,0.03049910481515218,0.013569117693249992,0.25204200700116686,8.263914909264829,1.0,0.011927145596219152,1.2961969846699135,0.9290066591173718,0.19174434087882825,0.22851232349174333,0.3484720848600067
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03307472437729685,0.0520777711467789,0.01419731758645601,0.42924976258309594,8.242475688394467,1.0,0.012474859659592354,1.6608354525498201,0.9087333323367616,0.20008853474988936,0.39789339247019534,0.3509336870816565
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.0520777711467789,0.03307472437729685,0.01419731758645601,0.27261761158021713,8.242475688394467,1.0,0.012474859659592354,1.3293218134182767,0.9269507572369815,0.20008853474988936,0.24773671062497962,0.3509336870816565
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.02738951534378239,0.04978484153657694,0.011213368093727425,0.40940366972477066,8.223460336294968,1.0,0.009849785412573576,1.6089079964662234,0.9031330665642651,0.17000000000000004,0.3784604202375884,0.3173201313923538
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.04978484153657694,0.02738951534378239,0.011213368093727425,0.22523659305993693,8.223460336294968,1.0,0.009849785412573576,1.2553645099186521,0.9244187295439134,0.17000000000000004,0.20341861499270827,0.3173201313923538
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'WOODEN BOX OF DOMINOES'}),0.04648679209724534,0.02729528535980149,0.010396708232559601,0.22364864864864867,8.193673218673219,1.0,0.009127837976803525,1.2529181702937282,0.9207576864516683,0.16402378592666006,0.20186327909542198,0.30227311603893886
frozenset({'WOODEN BOX OF DOMINOES'}),frozenset({'VINTAGE SNAP CARDS'}),0.02729528535980149,0.04648679209724534,0.010396708232559601,0.380897583429229,8.193673218673219,1.0,0.009127837976803525,1.540154233582702,0.9025910968617055,0.16402378592666006,0.35071437769332825,0.30227311603893886
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.028897195087476835,0.053836730847755754,0.012626817853440966,0.43695652173913047,8.116327177718027,1.0,0.011071087339261385,1.6804444162549512,0.9028823280177048,0.18010752688172046,0.40491932352716187,0.33574780579371927
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.053836730847755754,0.028897195087476835,0.012626817853440966,0.23453908984830807,8.116327177718025,1.0,0.011071087339261385,1.2686510728811469,0.9266810389178828,0.18010752688172046,0.21176119945339403,0.33574780579371927
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.0554386405754311,0.028614505135534127,0.01281527782140277,0.2311614730878187,8.078471809766064,1.0,0.011228928555950066,1.2634453930993237,0.9276413894235535,0.17989417989417988,0.20851347793755687,0.33951048407409595
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.028614505135534127,0.0554386405754311,0.01281527782140277,0.4478594950603732,8.078471809766063,1.0,0.011228928555950066,1.7107264382421117,0.9020252170583036,0.17989417989417988,0.4154530042643357,0.33951048407409595
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03370292427050287,0.0588623299934039,0.016019097276753463,0.4753028890959926,8.074822881616392,1.0,0.014035264626600423,1.7936780105099073,0.9067172988035418,0.20927369716865,0.4424863358191475,0.3737240165864168
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0588623299934039,0.03370292427050287,0.016019097276753463,0.272145144076841,8.07482288161639,1.0,0.014035264626600423,1.3275958357163324,0.9309565457528337,0.20927369716865,0.24675870991985396,0.3737240165864168
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.049564971573954834,0.036938153720513865,0.014762697490341427,0.29784537389100124,8.063353034496435,1.0,0.012931858951189784,1.3715808604955135,0.9216643826032416,0.20577933450087565,0.27091429400762557,0.3487526189182898
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.036938153720513865,0.049564971573954834,0.014762697490341427,0.3996598639455783,8.063353034496435,1.0,0.012931858951189784,1.5831608972082567,0.9095803317958153,0.20577933450087565,0.36835226175469693,0.3487526189182898
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.043502842604516756,0.04394258252976097,0.015296667399566541,0.3516245487364621,8.001909047979087,1.0,0.013385040148138362,1.4745428988822729,0.914827414794374,0.21201567261645626,0.3218237321152094,0.34986516929317746
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.04394258252976097,0.043502842604516756,0.015296667399566541,0.34810578984989277,8.001909047979087,1.0,0.013385040148138362,1.4672582491187292,0.9152481909231315,0.21201567261645626,0.318456719803331,0.34986516929317746
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.056443760404560735,0.0345824041209913,0.01551653736218865,0.27490261547022815,7.949204876226752,1.0,0.013564576429769723,1.331431634531526,0.926496183226683,0.2054908485856905,0.24892876655145935,0.36179281545536845
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0345824041209913,0.056443760404560735,0.01551653736218865,0.4486830154405087,7.949204876226752,1.0,0.013564576429769723,1.711458681704413,0.9055161811598633,0.2054908485856905,0.4157031012842702,0.36179281545536845
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06272575933662092,0.0345824041209913,0.017181267079184596,0.27391086629944916,7.920527021231211,1.0,0.015012059521009528,1.329613061358883,0.9322199812773548,0.21442571540572322,0.24790149174829398,0.3853659690262005
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0345824041209913,0.06272575933662092,0.017181267079184596,0.49682107175295187,7.92052702123121,1.0,0.015012059521009528,1.8627056660115169,0.9050443857794206,0.21442571540572322,0.46314653020773217,0.3853659690262005
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.049564971573954834,0.028614505135534127,0.011181958099067123,0.2256020278833967,7.884184151178595,1.0,0.00976368096542159,1.2543750498331645,0.9186990888772623,0.16690107829348333,0.20279026585150683,0.3081906956101945
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.028614505135534127,0.049564971573954834,0.011181958099067123,0.3907793633369923,7.884184151178595,1.0,0.00976368096542159,1.5600834430560848,0.8988849424541512,0.16690107829348333,0.35900864504973146,0.3081906956101945
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.04394258252976097,0.04083299305839118,0.014134497597135408,0.32165832737669764,7.877412437455326,1.0,0.012340190429729897,1.4139880323617606,0.9131823524687708,0.2000889284126278,0.2927804358218529,0.3339060867652719
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.04083299305839118,0.04394258252976097,0.014134497597135408,0.34615384615384615,7.877412437455325,1.0,0.012340190429729897,1.4622054620133067,0.9102218438106049,0.2000889284126278,0.3161015835468822,0.3339060867652719
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03307472437729685,0.05568992053271351,0.01448000753839872,0.4377967711301045,7.861328709796468,1.0,0.012638078766185655,1.6796596514848865,0.9026499384416956,0.1949260042283298,0.40464129199272014,0.3489040257229767
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.05568992053271351,0.03307472437729685,0.01448000753839872,0.26001128031584886,7.861328709796468,1.0,0.012638078766185655,1.306675696401717,0.924267419671007,0.1949260042283298,0.2346991661712474,0.3489040257229767
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.0588623299934039,0.04978484153657694,0.02280365612337846,0.3874066168623266,7.781617956495831,1.0,0.019873204352183146,1.5511351977007446,0.9259984467528317,0.2656421514818881,0.35531087072080825,0.4227253904500907
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04978484153657694,0.0588623299934039,0.02280365612337846,0.45804416403785486,7.78161795649583,1.0,0.019873204352183146,1.7365578660773628,0.9171523026594967,0.2656421514818881,0.42414818444325286,0.4227253904500907
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.036309953827307846,0.036938153720513865,0.0103652982378993,0.2854671280276817,7.728245710048727,1.0,0.00902407558184144,1.3478202110158426,0.9034072019698303,0.16483516483516486,0.25806128159607655,0.28303968646282046
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.036938153720513865,0.036309953827307846,0.0103652982378993,0.2806122448979592,7.728245710048727,1.0,0.00902407558184144,1.3395975109918274,0.9039964894698921,0.16483516483516486,0.25350712300173817,0.28303968646282046
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.056443760404560735,0.04978484153657694,0.021704306310267926,0.38452977184195875,7.72383239503624,1.0,0.018894262642798355,1.543884846074838,0.9226059417159177,0.25678186547751763,0.35228329849703954,0.4102459584761844
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04978484153657694,0.056443760404560735,0.021704306310267926,0.43596214511041004,7.72383239503624,1.0,0.018894262642798355,1.6728597760165225,0.9161405027484518,0.25678186547751763,0.4022212654420814,0.4102459584761844
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.056443760404560735,0.028237585199610515,0.012249897917517355,0.21702838063439064,7.685798169362731,1.0,0.010656062424107169,1.241120866664037,0.9219269179555465,0.1691240242844753,0.19427670031214347,0.3254218655118561
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.028237585199610515,0.056443760404560735,0.012249897917517355,0.4338153503893215,7.685798169362731,1.0,0.010656062424107169,1.6665168161027504,0.8951672575921074,0.1691240242844753,0.3999460489462327,0.3254218655118561
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.08204290605270598,0.03313754436661746,0.020856236454439802,0.2542113323124043,7.6713992292227635,1.0,0.018137536015152028,1.296429534966322,0.9473707318581424,0.22111222111222112,0.22865071102689932,0.4417976092841642
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03313754436661746,0.08204290605270598,0.020856236454439802,0.6293838862559241,7.671399229222762,1.0,0.018137536015152028,2.4768407522107294,0.8994512909672606,0.22111222111222112,0.5962598729419967,0.4417976092841642
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.038571473442849516,0.04755473191569558,0.013946037629173604,0.36156351791530944,7.6031028532825005,1.0,0.012111781550005522,1.491840292356538,0.9033170188712675,0.1932114882506527,0.3296869610483694,0.3274131988519744
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04755473191569558,0.038571473442849516,0.013946037629173604,0.29326287978863935,7.6031028532825005,1.0,0.012111781550005522,1.3603764385117065,0.9118369102869316,0.1932114882506527,0.2649093503162766,0.3274131988519744
frozenset({'NO SINGING METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03046769482049188,0.04394258252976097,0.01001978829663599,0.32886597938144335,7.483992984679779,1.0,0.008680959102494955,1.4245402380124914,0.8936076541554103,0.155609756097561,0.2980191269323547,0.2784429968386845
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04394258252976097,0.03046769482049188,0.01001978829663599,0.22802001429592567,7.483992984679779,1.0,0.008680959102494955,1.2559034212464184,0.906202360891486,0.155609756097561,0.2037604300754652,0.2784429968386845
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.0554386405754311,0.03643559380594905,0.015013977447623833,0.2708215297450425,7.43288365732148,1.0,0.01299403765846342,1.3214383659149183,0.9162588587946807,0.1953412341642828,0.24324885231583654,0.3414452476311419
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03643559380594905,0.0554386405754311,0.015013977447623833,0.41206896551724137,7.43288365732148,1.0,0.01299403765846342,1.6065853034200879,0.8981887538440408,0.1953412341642828,0.3775618400895322,0.3414452476311419
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.0520777711467789,0.03147281464962151,0.01212425793887615,0.23281061519903498,7.3971971617681405,1.0,0.01048522390020817,1.2624355922255721,0.9123255422267175,0.16974494283201408,0.20788038125804043,0.3090200780585993
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.03147281464962151,0.0520777711467789,0.01212425793887615,0.38522954091816364,7.39719716176814,1.0,0.01048522390020817,1.5419124566735836,0.8929162490306504,0.16974494283201408,0.35145474979991304,0.3090200780585993
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.02738951534378239,0.056443760404560735,0.011433238056349531,0.4174311926605505,7.395524140642151,1.0,0.009887270814688038,1.6196477183606752,0.8891360859389278,0.15791757049891542,0.3825817869751647,0.30999550729299086
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.056443760404560735,0.02738951534378239,0.011433238056349531,0.20255982192543126,7.39552414064215,1.0,0.009887270814688038,1.2196657647782434,0.9165146105558889,0.15791757049891542,0.18010324723526416,0.30999550729299086
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.038571473442849516,0.052768791029305526,0.015045387442284135,0.39006514657980457,7.3919667093221655,1.0,0.013010017420486,1.5530039046942763,0.8994095573156502,0.19720049403046522,0.35608661576619816,0.33759209709942606
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.052768791029305526,0.038571473442849516,0.015045387442284135,0.2851190476190476,7.391966709322165,1.0,0.013010017420486,1.344879204509586,0.9128901130707544,0.19720049403046522,0.2564387964013074,0.33759209709942606
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.045450262273455416,0.045764362220058426,0.015359487388887145,0.33794056668970285,7.384360893411166,1.0,0.013279485123208075,1.4413141627010182,0.9057450148747939,0.20248447204968947,0.3061887367248213,0.33678085300854393
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.045764362220058426,0.045450262273455416,0.015359487388887145,0.335621139327385,7.3843608934111655,1.0,0.013279485123208075,1.4367551320946028,0.906043153457702,0.20248447204968947,0.30398717383237767,0.33678085300854393
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.03147281464962151,0.05568992053271351,0.012909507805383674,0.4101796407185629,7.36541975271116,1.0,0.01115678925860543,1.601013028132354,0.8923140473369561,0.17385786802030456,0.3753954637292738,0.32099506570615116
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.05568992053271351,0.03147281464962151,0.012909507805383674,0.23181049069373943,7.365419752711159,1.0,0.01115678925860543,1.2607919967887087,0.9151976998947259,0.17385786802030456,0.20684775716609638,0.32099506570615116
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04755473191569558,0.04551308226277601,0.015830637308791657,0.332892998678996,7.314226638332089,1.0,0.013666274883128344,1.4307853400536208,0.9063829436401412,0.20496136640910936,0.3010831380460444,0.3403595428177589
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04551308226277601,0.04755473191569558,0.015830637308791657,0.34782608695652173,7.314226638332088,1.0,0.013666274883128344,1.4604160777292667,0.9044441884954587,0.20496136640910936,0.31526363257048384,0.3403595428177589
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03131576467632,0.04551308226277601,0.010396708232559601,0.33199598796389174,7.294517783855364,1.0,0.008971431258724514,1.428864049525544,0.890807050129114,0.15650118203309696,0.3001433549034626,0.2802146951551688
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04551308226277601,0.03131576467632,0.010396708232559601,0.22843340234644585,7.294517783855363,1.0,0.008971431258724514,1.2554771529373991,0.9040571747394325,0.15650118203309696,0.20349008529519447,0.2802146951551688
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.028237585199610515,0.06272575933662092,0.012846687816063072,0.4549499443826474,7.253000189940082,1.0,0.011075463842584975,1.7196113109313835,0.887177778539965,0.1644551668677121,0.41847323657206253,0.32987857759943584
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.06272575933662092,0.028237585199610515,0.012846687816063072,0.20480721081622433,7.253000189940082,1.0,0.011075463842584975,1.2220463113075426,0.9198225909004504,0.1644551668677121,0.1817004063209042,0.32987857759943584
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.036309953827307846,0.0554386405754311,0.014417187549078116,0.3970588235294118,7.162131311448093,1.0,0.012404213069535498,1.5665895717285534,0.8927940684728274,0.18643379366368806,0.3616707157723425,0.3285577403766039
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.0554386405754311,0.036309953827307846,0.014417187549078116,0.260056657223796,7.162131311448092,1.0,0.012404213069535498,1.3023835616346107,0.9108743952784921,0.18643379366368806,0.23217704103627632,0.3285577403766039
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.028237585199610515,0.0588623299934039,0.011872977981593744,0.4204671857619578,7.143230412541863,1.0,0.010210847923357412,1.6239592424873894,0.8849975082440013,0.15782881002087684,0.38422099900221773,0.3110873815682788
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.0588623299934039,0.028237585199610515,0.011872977981593744,0.2017075773745998,7.143230412541862,1.0,0.010210847923357412,1.217301313727226,0.9137954447169145,0.15782881002087684,0.1785107033704549,0.3110873815682788
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03643559380594905,0.049564971573954834,0.012846687816063072,0.35258620689655173,7.113616646999694,1.0,0.011040758644791043,1.4680487789270473,0.8919222472049455,0.17561185057964793,0.31882372414704774,0.30588752676893494
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.049564971573954834,0.03643559380594905,0.012846687816063072,0.25918884664131814,7.113616646999694,1.0,0.011040758644791043,1.30068830878889,0.9042433252092308,0.17561185057964793,0.23117629854678248,0.30588752676893494
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.03558752395012093,0.04234067280208562,0.010616578195181707,0.29832303618711387,7.045779304962273,1.0,0.009109778487773251,1.3648151166229396,0.889734506384304,0.1577228184787681,0.2673000263402914,0.2745324379748626
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.04234067280208562,0.03558752395012093,0.010616578195181707,0.2507418397626113,7.045779304962273,1.0,0.009109778487773251,1.2871564531834032,0.8960086681761839,0.1577228184787681,0.22309366703107916,0.2745324379748626
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04755473191569558,0.03313754436661746,0.01105631812042592,0.23249669749009247,7.016111239802914,1.0,0.00948047108172696,1.2597502218837704,0.9002836505742716,0.15877311682453762,0.20619184451926692,0.2830729932948093
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03313754436661746,0.04755473191569558,0.01105631812042592,0.33364928909952607,7.016111239802913,1.0,0.00948047108172696,1.4293453169686219,0.8868592403470742,0.15877311682453762,0.3003790000020318,0.2830729932948093
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02874014511417533,0.053836730847755754,0.010710808179162609,0.3726775956284153,6.922366751471329,1.0,0.00916353272212531,1.5082567792235253,0.8808566858509379,0.1490384615384615,0.33698292374670047,0.2858137102996219
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04978484153657694,0.03370292427050287,0.011558878034990734,0.23217665615141955,6.888917243143285,1.0,0.009880983290864495,1.258488796245894,0.899627099753376,0.16069868995633188,0.2053961839127794,0.28757015472995023
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.03370292427050287,0.04978484153657694,0.011558878034990734,0.34296365330848094,6.888917243143285,1.0,0.009880983290864495,1.446213992952132,0.8846547595156393,0.16069868995633188,0.3085393967467311,0.28757015472995023
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.03370292427050287,0.056443760404560735,0.013097967773345478,0.3886300093196645,6.885260771680667,1.0,0.01119564799088816,1.5433473248260767,0.8845749820634976,0.16999592335915203,0.352057709943747,0.3103417158451411
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.056443760404560735,0.03370292427050287,0.013097967773345478,0.23205342237061768,6.885260771680667,1.0,0.01119564799088816,1.2582868442651494,0.9058942992077711,0.16999592335915203,0.20526865193126237,0.3103417158451411
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.0345824041209913,0.04978484153657694,0.011810157992273142,0.3415077202543143,6.859672738004167,1.0,0.010088478483155725,1.4430163992665226,0.8848196411166613,0.1627705627705628,0.3070071826569022,0.28936584750886063
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.04978484153657694,0.0345824041209913,0.011810157992273142,0.23722397476340695,6.859672738004167,1.0,0.010088478483155725,1.2656632667231007,0.8989758194288544,0.1627705627705628,0.2099004322144257,0.28936584750886063
