Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn
15016.0,28,4,415.4,1,Champions,0
15018.0,2,1,45.300000000000004,1,Champions,0
15020.0,14,1,184.55,1,Champions,0
15021.0,1,4,776.19,1,Champions,0
15022.0,312,1,281.05,0,Lost Customers,1
15023.0,4,10,4381.12,1,Champions,0
15024.0,2,8,2242.83,1,Champions,0
15025.0,203,1,542.53,0,Lost Customers,1
15026.0,10,2,564.94,1,Champions,0
15027.0,35,5,959.11,1,Champions,0
15028.0,3,3,477.94,1,Champions,0
15029.0,254,1,208.20000000000002,0,Lost Customers,1
15030.0,15,5,709.9300000000001,1,Champions,0
15031.0,29,10,2111.43,1,Champions,0
15032.0,1,5,329.3,1,Champions,0
15034.0,21,6,2836.16,1,Champions,0
15037.0,11,2,362.98,1,Champions,0
15038.0,4,4,515.97,1,Champions,0
15039.0,3,46,14094.65,2,At Risk,0
15040.0,176,1,7.49,0,Lost Customers,1
15041.0,79,1,108.18,1,Champions,0
15042.0,230,1,26.88,0,Lost Customers,1
15043.0,108,4,309.28000000000003,1,Champions,1
15044.0,14,15,7317.58,2,At Risk,0
15046.0,60,10,2147.69,1,Champions,0
15048.0,3,1,98.7,1,Champions,0
15050.0,56,2,1654.25,1,Champions,0
15051.0,14,6,2054.25,1,Champions,0
15055.0,109,3,493.71999999999997,1,Champions,1
15056.0,155,1,103.69999999999999,0,Lost Customers,1
15057.0,78,3,1457.64,1,Champions,0
15058.0,11,5,1136.09,1,Champions,0
15059.0,11,10,1937.49,1,Champions,0
15061.0,2,43,9576.56,2,At Risk,0
15062.0,58,4,1518.63,1,Champions,0
15064.0,45,4,1049.45,1,Champions,0
15065.0,45,1,115.03,1,Champions,0
15067.0,48,2,1492.78,1,Champions,0
15068.0,53,2,548.31,1,Champions,0
15070.0,7,3,680.3000000000001,1,Champions,0
15071.0,21,2,398.24,1,Champions,0
15072.0,114,1,181.22,1,Champions,1
15073.0,35,5,1432.81,1,Champions,0
15074.0,64,2,551.3,1,Champions,0
15076.0,157,1,472.54,0,Lost Customers,1
15077.0,129,2,962.8800000000001,1,Champions,1
15078.0,3,22,7462.41,2,At Risk,0
15079.0,0,7,1824.49,1,Champions,0
15080.0,62,2,546.25,1,Champions,0
15081.0,2,8,1158.02,1,Champions,0
15082.0,303,1,93.35000000000001,0,Lost Customers,1
15084.0,14,2,277.65000000000003,1,Champions,0
15085.0,364,1,347.54,0,Lost Customers,1
15086.0,199,2,218.53,0,Lost Customers,1
15091.0,309,2,565.9,0,Lost Customers,1
15092.0,97,1,278.85,1,Champions,1
15093.0,7,16,4962.650000000001,2,At Risk,0
15094.0,98,2,83.0,1,Champions,1
15095.0,55,6,1174.99,1,Champions,0
15097.0,218,2,293.57,0,Lost Customers,1
15100.0,22,2,266.7,1,Champions,0
15101.0,150,4,843.99,0,Lost Customers,1
15102.0,165,2,513.01,0,Lost Customers,1
15105.0,65,2,754.22,1,Champions,0
15107.0,7,4,461.55,1,Champions,0
15109.0,214,2,458.35,0,Lost Customers,1
15110.0,38,2,300.35,1,Champions,0
15111.0,7,3,1065.49,1,Champions,0
15112.0,246,1,209.4,0,Lost Customers,1
15114.0,18,2,518.04,1,Champions,0
15115.0,367,1,191.74,0,Lost Customers,1
15117.0,83,3,746.35,1,Champions,0
15122.0,57,8,2657.17,1,Champions,0
15123.0,56,3,1502.56,1,Champions,0
15124.0,111,2,206.65,1,Champions,1
15125.0,114,8,3977.46,1,Champions,1
15126.0,171,2,412.23,0,Lost Customers,1
15127.0,154,1,265.02,0,Lost Customers,1
15128.0,65,1,264.92,1,Champions,0
15129.0,20,12,2884.93,1,Champions,0
15131.0,29,1,69.84,1,Champions,0
15133.0,17,2,620.48,1,Champions,0
15134.0,16,2,208.3,1,Champions,0
15135.0,191,1,149.68,0,Lost Customers,1
15137.0,155,2,673.4,0,Lost Customers,1
15138.0,28,1,410.51,1,Champions,0
15140.0,77,1,738.64,1,Champions,0
15141.0,92,7,1261.05,1,Champions,1
15142.0,45,5,1863.67,1,Champions,0
15143.0,67,1,205.25,1,Champions,0
15144.0,14,12,5061.41,2,At Risk,0
15149.0,212,3,604.36,0,Lost Customers,1
15150.0,91,3,3429.6,1,Champions,1
15151.0,58,2,1322.11,1,Champions,0
15152.0,336,1,518.14,0,Lost Customers,1
15154.0,113,2,941.36,1,Champions,1
15155.0,18,1,324.27,1,Champions,0
15157.0,204,2,353.8,0,Lost Customers,1
15158.0,36,1,39.620000000000005,1,Champions,0
15159.0,30,4,2546.7400000000002,1,Champions,0
15160.0,9,3,417.19,1,Champions,0
15161.0,23,1,104.32000000000001,1,Champions,0
15162.0,366,1,247.20000000000002,0,Lost Customers,1
15164.0,24,6,1159.67,1,Champions,0
15165.0,8,1,443.3,1,Champions,0
15166.0,102,1,149.85,1,Champions,1
15167.0,42,4,1066.22,1,Champions,0
15169.0,17,2,502.92,1,Champions,0
15170.0,41,1,81.15,1,Champions,0
15173.0,15,7,1417.26,1,Champions,0
15174.0,45,1,338.75,1,Champions,0
15176.0,302,1,908.14,0,Lost Customers,1
15177.0,60,1,548.15,1,Champions,0
15179.0,27,8,3699.71,1,Champions,0
15180.0,2,3,789.09,1,Champions,0
15181.0,55,1,168.0,1,Champions,0
15182.0,20,9,1930.05,1,Champions,0
15183.0,182,3,639.93,0,Lost Customers,1
15184.0,22,2,283.19,1,Champions,0
15186.0,109,3,754.97,1,Champions,1
15188.0,360,1,284.93,0,Lost Customers,1
15189.0,16,5,388.37,1,Champions,0
15190.0,69,1,680.1899999999999,1,Champions,0
15191.0,98,3,566.55,1,Champions,1
15192.0,0,3,869.8100000000001,1,Champions,0
15194.0,3,14,3600.55,2,At Risk,0
15196.0,67,2,313.7,1,Champions,0
15197.0,29,3,497.36,1,Champions,0
15198.0,43,3,302.41,1,Champions,0
15199.0,9,6,1465.95,1,Champions,0
15200.0,129,1,507.25,1,Champions,1
15201.0,74,2,565.6700000000001,1,Champions,0
15203.0,25,8,2544.54,1,Champions,0
15207.0,51,3,482.32,1,Champions,0
15208.0,58,1,100.4,1,Champions,0
15209.0,365,1,161.08,0,Lost Customers,1
15210.0,13,2,588.19,1,Champions,0
15211.0,0,1,309.97,1,Champions,0
15212.0,11,1,66.67999999999999,1,Champions,0
15215.0,28,4,1295.19,1,Champions,0
15216.0,253,1,339.69,0,Lost Customers,1
15217.0,198,1,426.24,0,Lost Customers,1
15218.0,24,10,4145.78,1,Champions,0
15219.0,283,1,339.9,0,Lost Customers,1
15221.0,1,4,1190.0,1,Champions,0
15222.0,107,10,1925.94,1,Champions,1
15223.0,244,3,585.7,0,Lost Customers,1
15224.0,147,3,433.48,0,Lost Customers,1
15227.0,31,4,1133.04,1,Champions,0
15228.0,63,2,1983.1,1,Champions,0
15229.0,221,1,160.5,0,Lost Customers,1
15231.0,256,1,230.1,0,Lost Customers,1
15233.0,36,1,59.400000000000006,1,Champions,0
15235.0,4,6,621.1500000000001,1,Champions,0
15240.0,9,7,2223.94,1,Champions,0
15241.0,65,3,1158.1200000000001,1,Champions,0
15242.0,57,1,47.400000000000006,1,Champions,0
15243.0,70,1,555.59,1,Champions,0
15244.0,301,1,178.66000000000003,0,Lost Customers,1
15245.0,37,5,1228.38,1,Champions,0
15246.0,190,1,266.25,0,Lost Customers,1
15247.0,112,2,322.46,1,Champions,1
15248.0,46,3,1749.9,1,Champions,0
15249.0,65,5,2385.44,1,Champions,0
15250.0,275,1,60.0,0,Lost Customers,1
15251.0,49,10,4205.4800000000005,1,Champions,0
15252.0,56,3,1217.72,1,Champions,0
15253.0,38,3,1098.89,1,Champions,0
15254.0,181,2,686.55,0,Lost Customers,1
15255.0,35,7,2282.81,1,Champions,0
15256.0,196,1,71.95,0,Lost Customers,1
15257.0,49,1,78.75,1,Champions,0
15259.0,147,3,715.6,0,Lost Customers,1
15260.0,7,18,6283.6,2,At Risk,0
15261.0,16,3,1161.73,1,Champions,0
15262.0,15,2,227.12,1,Champions,0
15264.0,165,1,443.71000000000004,0,Lost Customers,1
15265.0,239,2,1786.97,0,Lost Customers,1
15266.0,14,4,494.45000000000005,1,Champions,0
15268.0,113,2,418.5,1,Champions,1
15269.0,15,2,731.91,1,Champions,0
15270.0,35,14,4172.320000000001,2,At Risk,0
15271.0,0,10,1949.2,1,Champions,0
15272.0,85,4,949.96,1,Champions,0
15276.0,29,3,449.36,1,Champions,0
15277.0,60,1,220.44,1,Champions,0
15278.0,196,4,496.15999999999997,0,Lost Customers,1
15279.0,15,4,1044.68,1,Champions,0
15280.0,123,2,197.59,1,Champions,1
15281.0,13,7,5273.41,1,Champions,0
15282.0,205,1,320.75,0,Lost Customers,1
15283.0,122,2,114.43,1,Champions,1
15284.0,135,1,24.75,1,Champions,1
15285.0,42,1,94.92,1,Champions,0
15287.0,14,3,212.34,1,Champions,0
15288.0,0,5,1020.73,1,Champions,0
15289.0,93,2,571.95,1,Champions,1
15290.0,28,8,1925.04,1,Champions,0
15291.0,14,22,5546.6,2,At Risk,0
15293.0,300,1,247.5,0,Lost Customers,1
15294.0,45,1,215.45000000000002,1,Champions,0
15295.0,289,1,207.04,0,Lost Customers,1
15296.0,55,6,5264.68,1,Champions,0
15298.0,1,12,4536.15,2,At Risk,0
15301.0,3,6,2358.12,1,Champions,0
15302.0,365,1,264.20000000000005,0,Lost Customers,1
15303.0,200,2,520.71,0,Lost Customers,1
15304.0,3,1,50.25000000000001,1,Champions,0
15305.0,190,1,93.6,0,Lost Customers,1
15306.0,135,6,1357.9,1,Champions,1
15309.0,245,4,785.21,0,Lost Customers,1
15310.0,113,1,1230.2,1,Champions,1
15311.0,0,117,29083.61,3,Loyal Customers,0
15312.0,18,8,1862.44,1,Champions,0
15314.0,48,2,341.11,1,Champions,0
15317.0,312,1,129.75,0,Lost Customers,1
15321.0,72,9,3698.33,1,Champions,0
15322.0,111,1,550.84,1,Champions,1
15323.0,197,3,407.75,0,Lost Customers,1
15324.0,336,1,140.22000000000003,0,Lost Customers,1
15325.0,30,7,1375.42,1,Champions,0
15326.0,244,4,1278.5,0,Lost Customers,1
15328.0,42,1,107.24,1,Champions,0
15329.0,9,8,1501.43,1,Champions,0
15331.0,134,3,583.79,1,Champions,1
15332.0,1,6,4699.72,1,Champions,0
15336.0,36,1,216.8,1,Champions,0
15337.0,46,1,293.8,1,Champions,0
15338.0,312,1,264.04,0,Lost Customers,1
15339.0,56,5,912.1,1,Champions,0
15340.0,196,1,105.5,0,Lost Customers,1
15341.0,84,1,382.2,1,Champions,0
15346.0,60,2,343.7,1,Champions,0
15347.0,1,4,687.85,1,Champions,0
15350.0,8,2,547.6,1,Champions,0
15351.0,4,4,1581.76,1,Champions,0
15352.0,183,1,75.7,0,Lost Customers,1
15353.0,2,6,1964.69,1,Champions,0
15356.0,3,4,654.08,1,Champions,0
15358.0,0,22,7865.81,2,At Risk,0
15359.0,297,8,181.35,0,Lost Customers,1
15361.0,170,2,190.20000000000002,0,Lost Customers,1
15362.0,83,2,476.61,1,Champions,0
15363.0,7,2,658.21,1,Champions,0
15365.0,38,6,2022.76,1,Champions,0
15366.0,44,5,1469.17,1,Champions,0
15367.0,53,7,2980.19,1,Champions,0
15368.0,29,1,65.8,1,Champions,0
15369.0,127,3,861.8,1,Champions,1
15370.0,45,1,1196.76,1,Champions,0
15371.0,297,1,59.400000000000006,0,Lost Customers,1
15372.0,90,5,942.96,1,Champions,0
15373.0,6,6,596.73,1,Champions,0
15374.0,259,1,128.88,0,Lost Customers,1
15375.0,325,1,47.04,0,Lost Customers,1
15377.0,17,4,1112.25,1,Champions,0
15378.0,97,2,246.5,1,Champions,1
15379.0,35,1,1065.4,1,Champions,0
15380.0,55,6,590.3,1,Champions,0
15381.0,58,2,439.74,1,Champions,0
15382.0,9,6,7244.34,2,At Risk,0
15384.0,16,2,1278.58,1,Champions,0
15385.0,27,2,182.4,1,Champions,0
15387.0,127,1,450.75,1,Champions,1
15390.0,31,2,1188.82,1,Champions,0
15391.0,219,1,200.8,0,Lost Customers,1
15392.0,9,3,1062.06,1,Champions,0
15393.0,202,3,621.23,0,Lost Customers,1
15394.0,30,7,2639.34,1,Champions,0
15400.0,126,2,445.25,1,Champions,1
15401.0,87,2,168.75,1,Champions,0
15402.0,22,4,837.62,1,Champions,0
15403.0,126,1,20.4,1,Champions,1
15404.0,10,1,196.72,1,Champions,0
15405.0,211,1,279.04,0,Lost Customers,1
15406.0,88,2,461.68,1,Champions,0
15409.0,356,1,131.25,0,Lost Customers,1
15410.0,203,2,998.6,0,Lost Customers,1
15413.0,326,1,16.5,0,Lost Customers,1
15416.0,113,3,544.73,1,Champions,1
15418.0,60,2,436.67,1,Champions,0
15420.0,69,6,680.9399999999999,1,Champions,0
15421.0,20,6,2719.82,1,Champions,0
15422.0,14,5,1218.82,1,Champions,0
15423.0,216,2,184.73999999999998,0,Lost Customers,1
15424.0,98,1,186.7,1,Champions,1
15425.0,35,4,1588.27,1,Champions,0
15426.0,4,5,1068.09,1,Champions,0
15428.0,22,3,593.57,1,Champions,0
15430.0,102,2,812.95,1,Champions,1
15431.0,137,1,122.04,1,Champions,1
15432.0,176,1,73.07000000000001,0,Lost Customers,1
15434.0,9,6,1525.5800000000002,1,Champions,0
15437.0,275,1,193.29000000000002,0,Lost Customers,1
15439.0,39,4,1243.55,1,Champions,0
15441.0,31,3,1157.55,1,Champions,0
15443.0,109,7,1756.57,1,Champions,1
15445.0,225,1,112.85,0,Lost Customers,1
15446.0,11,3,397.47,1,Champions,0
15447.0,162,4,302.26,0,Lost Customers,1
15448.0,309,1,280.25,0,Lost Customers,1
15451.0,69,2,184.05,1,Champions,0
15452.0,25,3,1218.53,1,Champions,0
15454.0,253,1,104.99000000000001,0,Lost Customers,1
15456.0,38,7,1263.75,1,Champions,0
15458.0,37,1,208.79999999999998,1,Champions,0
15459.0,52,2,120.48,1,Champions,0
15462.0,80,1,469.8,1,Champions,0
15465.0,4,15,2992.13,2,At Risk,0
15466.0,24,3,1170.16,1,Champions,0
15468.0,27,1,708.91,1,Champions,0
15469.0,73,1,288.90000000000003,1,Champions,0
15470.0,210,1,8.4,0,Lost Customers,1
15471.0,15,2,654.43,1,Champions,0
15473.0,79,1,70.80000000000001,1,Champions,0
15474.0,230,1,124.85000000000001,0,Lost Customers,1
15476.0,15,4,1759.1100000000001,1,Champions,0
15478.0,210,1,422.56,0,Lost Customers,1
15479.0,368,1,147.4,0,Lost Customers,1
15480.0,104,2,2229.88,1,Champions,1
15481.0,36,1,828.3,1,Champions,0
15482.0,21,5,1173.3,1,Champions,0
15483.0,20,6,552.6,1,Champions,0
15484.0,175,2,912.93,0,Lost Customers,1
15485.0,8,5,2392.81,1,Champions,0
15487.0,314,1,231.32,0,Lost Customers,1
15488.0,91,3,191.88,1,Champions,1
15489.0,35,5,1261.26,1,Champions,0
15490.0,65,1,210.85,1,Champions,0
15493.0,24,4,1718.81,1,Champions,0
15494.0,113,3,2053.79,1,Champions,1
15495.0,14,1,226.6,1,Champions,0
15496.0,266,1,120.64,0,Lost Customers,1
15497.0,17,7,6268.84,2,At Risk,0
15498.0,1,19,11110.36,2,At Risk,0
15499.0,358,1,158.65,0,Lost Customers,1
15501.0,39,2,340.04,1,Champions,0
15502.0,3,5,2697.9900000000002,1,Champions,0
15503.0,361,1,116.26,0,Lost Customers,1
15504.0,155,3,310.07,0,Lost Customers,1
15506.0,16,3,932.8299999999999,1,Champions,0
15509.0,15,1,119.56,1,Champions,0
15512.0,25,1,114.88,1,Champions,0
15513.0,0,17,9342.25,2,At Risk,0
15514.0,14,7,2128.88,1,Champions,0
15515.0,22,1,91.65,1,Champions,0
15518.0,14,7,1969.23,1,Champions,0
15519.0,18,2,344.61,1,Champions,0
15521.0,35,8,2707.0299999999997,1,Champions,0
15523.0,50,13,2918.54,1,Champions,0
15524.0,241,1,49.0,0,Lost Customers,1
15525.0,8,2,339.94,1,Champions,0
15527.0,29,14,2680.56,1,Champions,0
15529.0,1,2,1106.28,1,Champions,0
15530.0,147,1,251.82999999999998,0,Lost Customers,1
15532.0,11,6,1834.03,1,Champions,0
15534.0,360,1,162.25,0,Lost Customers,1
15535.0,39,2,444.37,1,Champions,0
15536.0,44,1,259.09,1,Champions,0
15538.0,174,4,347.1,0,Lost Customers,1
15540.0,10,1,239.82,1,Champions,0
15542.0,147,3,722.16,0,Lost Customers,1
15543.0,94,1,85.13,1,Champions,1
15544.0,7,12,4311.22,2,At Risk,0
15545.0,6,1,121.9,1,Champions,0
15546.0,241,2,1079.1000000000001,0,Lost Customers,1
15547.0,11,12,4341.9400000000005,2,At Risk,0
15548.0,230,1,107.24,0,Lost Customers,1
15549.0,56,5,570.2,1,Champions,0
15550.0,13,8,1343.88,1,Champions,0
15551.0,29,6,1150.77,1,Champions,0
15552.0,258,1,131.20000000000002,0,Lost Customers,1
15555.0,0,22,6269.53,2,At Risk,0
15558.0,274,1,150.28000000000003,0,Lost Customers,1
15559.0,203,1,1083.9,0,Lost Customers,1
15560.0,32,2,153.52,1,Champions,0
15561.0,18,4,743.62,1,Champions,0
15562.0,59,2,167.85000000000002,1,Champions,0
15563.0,149,3,1317.8600000000001,0,Lost Customers,1
15564.0,98,2,70.74000000000001,1,Champions,1
15566.0,27,2,213.37,1,Champions,0
15569.0,25,5,376.13,1,Champions,0
15570.0,4,14,4236.7,2,At Risk,0
15571.0,21,10,2673.88,1,Champions,0
15572.0,15,3,1184.0900000000001,1,Champions,0
15573.0,253,3,449.69,0,Lost Customers,1
15574.0,7,3,608.74,1,Champions,0
15575.0,254,1,30.1,0,Lost Customers,1
15577.0,358,2,105.3,0,Lost Customers,1
15579.0,18,3,830.14,1,Champions,0
15580.0,11,8,1258.15,1,Champions,0
15581.0,1,26,3607.42,2,At Risk,0
15583.0,11,1,95.78,1,Champions,0
15584.0,34,2,448.94,1,Champions,0
15586.0,227,3,717.9,0,Lost Customers,1
15587.0,44,2,162.72,1,Champions,0
15588.0,312,1,579.6,0,Lost Customers,1
15590.0,17,5,1456.8,1,Champions,0
15591.0,217,3,217.9,0,Lost Customers,1
15595.0,122,1,64.8,1,Champions,1
15596.0,0,5,1477.05,1,Champions,0
15597.0,210,1,238.8,0,Lost Customers,1
15598.0,62,1,297.39,1,Champions,0
15599.0,80,1,488.32,1,Champions,0
15600.0,63,4,1101.36,1,Champions,0
15601.0,7,17,7859.89,2,At Risk,0
15602.0,3,8,1604.04,1,Champions,0
15603.0,283,1,40.0,0,Lost Customers,1
15605.0,8,5,698.62,1,Champions,0
15606.0,25,8,2133.31,1,Champions,0
15607.0,178,8,1438.32,0,Lost Customers,1
15608.0,50,1,682.35,1,Champions,0
15611.0,18,13,1068.63,1,Champions,0
15613.0,245,1,305.5,0,Lost Customers,1
15614.0,72,4,1772.28,1,Champions,0
15615.0,25,24,9897.64,2,At Risk,0
15616.0,73,1,233.76000000000002,1,Champions,0
15617.0,31,3,800.7,1,Champions,0
15620.0,44,1,360.31,1,Champions,0
15622.0,62,8,3650.13,1,Champions,0
15623.0,28,7,1936.1200000000001,1,Champions,0
15625.0,11,5,1522.74,1,Champions,0
15626.0,56,1,388.84,1,Champions,0
15627.0,92,2,481.22,1,Champions,1
15628.0,1,9,2647.2000000000003,1,Champions,0
15629.0,85,4,1545.1,1,Champions,0
15630.0,279,1,295.05,0,Lost Customers,1
15631.0,277,1,586.59,0,Lost Customers,1
15633.0,144,12,3433.66,1,Champions,1
15634.0,18,1,311.1,1,Champions,0
15636.0,72,2,689.97,1,Champions,0
15637.0,48,4,435.7,1,Champions,0
15638.0,13,5,1062.05,1,Champions,0
15639.0,86,2,587.96,1,Champions,0
15640.0,7,15,7352.63,2,At Risk,0
15641.0,31,8,2989.38,1,Champions,0
15642.0,364,1,23.700000000000003,0,Lost Customers,1
15645.0,49,2,426.21000000000004,1,Champions,0
15646.0,7,3,436.17,1,Champions,0
15647.0,50,1,169.0,1,Champions,0
15649.0,22,1,523.4,1,Champions,0
15650.0,156,2,484.23,0,Lost Customers,1
15651.0,55,2,598.84,1,Champions,0
15652.0,22,4,580.19,1,Champions,0
15658.0,7,4,1151.17,1,Champions,0
15659.0,21,2,226.04,1,Champions,0
15660.0,0,7,1077.22,1,Champions,0
15661.0,14,6,544.65,1,Champions,0
15662.0,296,2,273.78000000000003,0,Lost Customers,1
15664.0,84,3,867.6,1,Champions,0
15665.0,46,3,1625.55,1,Champions,0
15666.0,107,2,574.7,1,Champions,1
15670.0,191,1,139.4,0,Lost Customers,1
15672.0,360,1,32.550000000000004,0,Lost Customers,1
15673.0,86,5,3052.55,1,Champions,0
15674.0,52,8,3893.29,1,Champions,0
15675.0,39,1,218.35,1,Champions,0
15677.0,56,2,537.85,1,Champions,0
15678.0,30,2,1326.49,1,Champions,0
15680.0,1,8,2888.06,1,Champions,0
15681.0,14,9,1370.22,1,Champions,0
15682.0,234,2,318.24,0,Lost Customers,1
15683.0,108,1,310.89,1,Champions,1
15684.0,182,3,116.25,0,Lost Customers,1
15685.0,85,1,55.980000000000004,1,Champions,0
15688.0,53,1,172.67000000000002,1,Champions,0
15689.0,252,1,205.98000000000002,0,Lost Customers,1
15691.0,29,3,332.5,1,Champions,0
15693.0,294,1,37.5,0,Lost Customers,1
15694.0,0,12,2746.82,1,Champions,0
15695.0,232,2,550.96,0,Lost Customers,1
15696.0,58,5,940.71,1,Champions,0
15697.0,324,1,235.8,0,Lost Customers,1
15698.0,259,1,15.0,0,Lost Customers,1
15702.0,111,1,102.62,1,Champions,1
15704.0,137,2,1361.97,1,Champions,1
15708.0,4,3,850.11,1,Champions,0
15709.0,224,1,78.32,0,Lost Customers,1
15710.0,52,1,835.85,1,Champions,0
15711.0,191,2,400.35,0,Lost Customers,1
15712.0,14,7,2310.9500000000003,1,Champions,0
15713.0,1,3,561.84,1,Champions,0
15714.0,88,3,453.93,1,Champions,0
15715.0,190,5,638.12,0,Lost Customers,1
15716.0,4,8,1584.28,1,Champions,0
15717.0,56,4,391.40000000000003,1,Champions,0
15718.0,175,1,293.79,0,Lost Customers,1
15719.0,16,18,4874.0,2,At Risk,0
15720.0,185,1,107.84,0,Lost Customers,1
15722.0,80,5,2127.16,1,Champions,0
15723.0,46,3,701.75,1,Champions,0
15724.0,35,1,92.6,1,Champions,0
15726.0,25,1,296.41,1,Champions,0
15727.0,22,7,3211.37,1,Champions,0
15728.0,14,2,544.6,1,Champions,0
15729.0,35,2,107.55000000000001,1,Champions,0
15730.0,16,2,573.05,1,Champions,0
15731.0,188,1,125.3,0,Lost Customers,1
15732.0,7,9,1314.66,1,Champions,0
15734.0,71,2,441.35,1,Champions,0
15735.0,56,1,293.78,1,Champions,0
15736.0,70,2,1446.74,1,Champions,0
15738.0,7,26,7274.67,2,At Risk,0
15741.0,93,2,195.87,1,Champions,1
15742.0,254,1,109.27,0,Lost Customers,1
15747.0,10,6,1384.99,1,Champions,0
15748.0,84,2,59.6,1,Champions,0
15750.0,1,12,3891.6,2,At Risk,0
15751.0,95,10,1149.47,1,Champions,1
15752.0,7,3,1523.06,1,Champions,0
15754.0,128,5,2357.06,1,Champions,1
15755.0,14,11,3468.34,1,Champions,0
15757.0,21,4,1971.65,1,Champions,0
15759.0,146,4,482.85,0,Lost Customers,1
15761.0,77,1,37.95,1,Champions,0
15764.0,69,2,1093.66,1,Champions,0
15765.0,301,1,298.38,0,Lost Customers,1
15766.0,91,2,439.5,1,Champions,1
15768.0,111,31,9265.66,2,At Risk,1
15769.0,6,2,122.39999999999999,1,Champions,0
15770.0,247,1,283.2,0,Lost Customers,1
15771.0,239,3,625.45,0,Lost Customers,1
15772.0,53,1,241.08,1,Champions,0
15773.0,44,1,138.26,1,Champions,0
15774.0,53,5,860.5400000000001,1,Champions,0
15777.0,31,3,609.0,1,Champions,0
15778.0,66,1,282.45,1,Champions,0
15779.0,98,2,85.83000000000001,1,Champions,1
15782.0,65,1,317.2,1,Champions,0
15784.0,102,2,728.08,1,Champions,1
15785.0,14,11,2068.83,1,Champions,0
15786.0,52,2,3054.0,1,Champions,0
15788.0,143,1,173.23000000000002,0,Lost Customers,1
15789.0,66,5,1347.51,1,Champions,0
15791.0,164,3,1874.12,0,Lost Customers,1
15792.0,34,2,919.9200000000001,1,Champions,0
15793.0,13,5,354.6,1,Champions,0
15794.0,372,1,556.2,0,Lost Customers,1
15795.0,65,7,1355.94,1,Champions,0
15796.0,9,9,2029.88,1,Champions,0
15798.0,127,3,1471.62,1,Champions,1
15799.0,53,1,500.77,1,Champions,0
15800.0,88,5,354.94,1,Champions,0
15803.0,80,3,1372.04,1,Champions,0
15805.0,20,13,4249.63,2,At Risk,0
15807.0,43,2,757.08,1,Champions,0
15808.0,4,18,12886.33,2,At Risk,0
15809.0,94,2,321.74,1,Champions,1
15810.0,21,4,1607.06,1,Champions,0
15811.0,0,2,1309.67,1,Champions,0
15812.0,70,7,1041.92,1,Champions,0
15814.0,28,2,493.93,1,Champions,0
15816.0,177,2,93.3,0,Lost Customers,1
15817.0,55,3,2564.24,1,Champions,0
15818.0,223,1,123.5,0,Lost Customers,1
15819.0,66,6,2003.3,1,Champions,0
15822.0,128,4,827.09,1,Champions,1
15823.0,364,2,3522.06,0,Lost Customers,1
15824.0,88,2,890.94,1,Champions,0
15826.0,203,1,646.72,0,Lost Customers,1
15827.0,7,16,1153.28,1,Champions,0
15828.0,10,1,983.47,1,Champions,0
15833.0,372,1,80.4,0,Lost Customers,1
15834.0,11,3,1401.64,1,Champions,0
15837.0,120,1,372.28000000000003,1,Champions,1
15841.0,21,5,753.89,1,Champions,0
15842.0,28,2,472.48,1,Champions,0
15845.0,171,3,599.76,0,Lost Customers,1
15846.0,20,1,107.01,1,Champions,0
15847.0,63,3,349.84000000000003,1,Champions,0
15848.0,256,1,121.03999999999999,0,Lost Customers,1
15850.0,11,4,608.81,1,Champions,0
15851.0,161,1,107.7,0,Lost Customers,1
15852.0,161,1,17.85,0,Lost Customers,1
15854.0,11,9,1766.3200000000002,1,Champions,0
15855.0,111,1,289.6,1,Champions,1
15856.0,0,26,12964.35,2,At Risk,0
15857.0,65,1,126.18,1,Champions,0
15858.0,2,9,2010.33,1,Champions,0
15859.0,67,1,291.86,1,Champions,0
15860.0,3,10,1327.73,1,Champions,0
15861.0,91,4,1112.34,1,Champions,1
15862.0,8,10,1675.26,1,Champions,0
15863.0,252,3,245.11,0,Lost Customers,1
15864.0,16,1,12.600000000000001,1,Champions,0
15865.0,48,2,1141.83,1,Champions,0
15867.0,4,17,4717.98,2,At Risk,0
15868.0,218,1,94.53,0,Lost Customers,1
15869.0,261,1,171.47,0,Lost Customers,1
15870.0,31,3,344.74,1,Champions,0
15871.0,72,1,23.15,1,Champions,0
15872.0,13,2,366.75,1,Champions,0
15874.0,22,12,4544.61,2,At Risk,0
15875.0,281,1,108.52,0,Lost Customers,1
15876.0,44,1,185.4,1,Champions,0
15878.0,196,2,306.68,0,Lost Customers,1
15879.0,39,3,907.94,1,Champions,0
15880.0,4,1,285.22,1,Champions,0
15882.0,3,6,968.8000000000001,1,Champions,0
15884.0,67,2,96.7,1,Champions,0
15885.0,51,10,684.02,1,Champions,0
15886.0,51,3,633.78,1,Champions,0
15887.0,95,2,594.05,1,Champions,1
15888.0,35,2,139.0,1,Champions,0
15889.0,4,7,1162.72,1,Champions,0
15890.0,29,4,180.55,1,Champions,0
15892.0,304,1,102.7,0,Lost Customers,1
15894.0,4,1,147.96,1,Champions,0
15898.0,2,22,3915.97,2,At Risk,0
15899.0,3,1,43.5,1,Champions,0
15900.0,48,3,420.53,1,Champions,0
15901.0,86,3,292.89,1,Champions,0
15902.0,15,1,124.85,1,Champions,0
15903.0,13,4,2062.08,1,Champions,0
15905.0,178,1,114.69,0,Lost Customers,1
